Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver15,mar 3/01/17,05:23,05:31,0h 08m,0.1,Pausa,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36115075.0,5474271.0,36115075.0,36114643.0,"528,356","528,356"
driver15,mar 3/01/17,05:31,07:41,2h 10m,165.4,Conduciendo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","Ap46 Autopista De Málaga, 29160, ES, 20,6 km norte Málaga",36114643.0,5473734.0,36114643.0,36902183.0,"528,356","528,521"
driver15,mar 3/01/17,07:41,07:43,0h 02m,0.1,Otro trabajo,1,0471HSSMD2026Q01404,"Ap46 Autopista De Málaga, 29160, ES, 20,6 km norte Málaga","Ap46 Autopista De Málaga, 29160, ES, 20,6 km norte Málaga",36902183.0,4458208.0,36902183.0,36902664.0,"528,521","528,521"
driver15,mar 3/01/17,07:43,08:59,1h 16m,96.2,Conduciendo,1,0471HSSMD2026Q01404,"Ap46 Autopista De Málaga, 29160, ES, 20,6 km norte Málaga","18230, Granada, ES",36902664.0,4457657.0,36902664.0,37211866.0,"528,521","528,617"
driver15,mar 3/01/17,08:59,09:21,0h 22m,0.1,Pausa,1,0471HSSMD2026Q01404,"18230, Granada, ES","18230, Granada, ES",37211866.0,3681639.0,37211866.0,37212536.0,"528,617","528,617"
driver15,mar 3/01/17,09:21,09:22,0h 01m,0.0,Conduciendo,1,0471HSSMD2026Q01404,"18230, Granada, ES","18230, Granada, ES",37212536.0,3681033.0,37212536.0,37212426.0,"528,617","528,617"
driver15,mar 3/01/17,09:22,09:57,0h 35m,0.0,Pausa,1,0471HSSMD2026Q01404,"18230, Granada, ES","18230, Granada, ES",37212426.0,3681210.0,37212426.0,37212468.0,"528,617","528,617"
driver15,mar 3/01/17,09:57,13:23,3h 26m,266.5,Conduciendo,1,0471HSSMD2026Q01404,"18230, Granada, ES","11206, Algeciras, ES",37212468.0,3681285.0,37212468.0,36114649.0,"528,617","528,884"
driver15,mar 3/01/17,13:23,15:17,1h 54m,0.6,Pausa,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36114649.0,5473850.0,36114649.0,36112859.0,"528,884","528,885"
driver15,mar 3/01/17,15:17,15:20,0h 03m,0.3,Otro trabajo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36112859.0,5475427.0,36112859.0,36113369.0,"528,885","528,885"
driver15,mar 3/01/17,15:20,15:28,0h 08m,1.3,Conduciendo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36113369.0,5476430.0,36113369.0,36111167.0,"528,885","528,886"
driver15,mar 3/01/17,15:28,15:31,0h 03m,0.0,Otro trabajo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36111167.0,5468879.0,36111167.0,36111214.0,"528,886","528,886"
driver15,mar 3/01/17,15:31,15:34,0h 03m,0.9,Conduciendo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36111214.0,5468582.0,36111214.0,36115017.0,"528,886","528,887"
driver15,mar 3/01/17,15:34,15:39,0h 05m,0.1,Otro trabajo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36115017.0,5474217.0,36115017.0,36115048.0,"528,887","528,887"
driver15,mar 3/01/17,15:39,15:40,0h 01m,0.1,Conduciendo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36115048.0,5474309.0,36115048.0,36114326.0,"528,887","528,887"
driver15,mar 3/01/17,15:40,15:41,0h 01m,0.0,Otro trabajo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36114326.0,5474603.0,36114326.0,36114357.0,"528,887","528,887"
driver15,mar 3/01/17,15:41,15:53,0h 12m,0.0,Pausa,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36114357.0,5474900.0,36114357.0,36114606.0,"528,887","528,887"
driver15,mar 3/01/17,15:53,15:57,0h 04m,1.1,Conduciendo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36114606.0,5475113.0,36114606.0,36114918.0,"528,887","528,888"
driver15,mar 3/01/17,15:57,03:55,11h 58m,0.0,Pausa,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11206, Algeciras, ES",36114918.0,5474200.0,36114918.0,36114946.0,"528,888","528,888"
driver15,mie 4/01/17,03:55,04:09,0h 14m,12.5,Conduciendo,1,0471HSSMD2026Q01404,"11206, Algeciras, ES","11379, Los Barrios, GI, próximo a Gibraltar",36114946.0,5474202.0,36114946.0,36180182.0,"528,888","528,901"
driver15,mie 4/01/17,04:09,04:12,0h 03m,0.1,Pausa,1,0471HSSMD2026Q01404,"11379, Los Barrios, GI, próximo a Gibraltar","11379, Los Barrios, GI, próximo a Gibraltar",36180182.0,5436166.0,36180182.0,36180686.0,"528,901","528,901"
driver15,mie 4/01/17,04:12,04:14,0h 02m,1.0,Conduciendo,1,0471HSSMD2026Q01404,"11379, Los Barrios, GI, próximo a Gibraltar","11379, Los Barrios, GI, próximo a Gibraltar",36180686.0,5435171.0,36180686.0,36182287.0,"528,901","528,902"
driver15,mie 4/01/17,04:14,04:39,0h 25m,0.2,Pausa,1,0471HSSMD2026Q01404,"11379, Los Barrios, GI, próximo a Gibraltar","Gibraltar, ES",36182287.0,5426119.0,36182287.0,36181818.0,"528,902","528,902"
driver15,mie 4/01/17,04:39,04:41,0h 02m,0.6,Conduciendo,1,0471HSSMD2026Q01404,"Gibraltar, ES","11379, Los Barrios, GI, próximo a Gibraltar",36181818.0,5424703.0,36181818.0,36182824.0,"528,902","528,903"
driver15,mie 4/01/17,04:41,04:48,0h 07m,0.0,Otro trabajo,1,0471HSSMD2026Q01404,"11379, Los Barrios, GI, próximo a Gibraltar","11379, Los Barrios, GI, próximo a Gibraltar",36182824.0,5428634.0,36182824.0,36182786.0,"528,903","528,903"
driver15,mie 4/01/17,04:48,05:10,0h 22m,0.1,Pausa,1,0471HSSMD2026Q01404,"11379, Los Barrios, GI, próximo a Gibraltar","11379, Los Barrios, GI, próximo a Gibraltar",36182786.0,5428549.0,36182786.0,36182899.0,"528,903","528,903"
driver15,mie 4/01/17,05:10,05:12,0h 02m,0.6,Conduciendo,1,0471HSSMD2026Q01404,"11379, Los Barrios, GI, próximo a Gibraltar","11379, Los Barrios, GI, próximo a Gibraltar",36182899.0,5428845.0,36182899.0,36181923.0,"528,903","528,903"
