Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver196,lun 2/01/17,04:37,04:38,0h 01m,0.0,Otro trabajo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,6 km este Jaworzno","32300, Olkusz, PL, 23,6 km este Jaworzno",50269486.0,19586916.0,50269486.0,50269485.0,"169,255","169,255"
driver196,lun 2/01/17,04:38,04:40,0h 02m,0.3,Conduciendo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,6 km este Jaworzno","32300, Olkusz, PL, 23,8 km este Jaworzno",50269485.0,19587085.0,50269485.0,50271413.0,"169,255","169,255"
driver196,lun 2/01/17,04:40,04:54,0h 14m,0.2,Otro trabajo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,8 km este Jaworzno","32300, Olkusz Gmina, PL, 23,8 km este Jaworzno",50271413.0,19589165.0,50271413.0,50272265.0,"169,255","169,255"
driver196,lun 2/01/17,04:54,04:57,0h 03m,0.0,Pausa,1,SB19RTO MD2026Q01585,"32300, Olkusz Gmina, PL, 23,8 km este Jaworzno","32300, Olkusz Gmina, PL, 23,8 km este Jaworzno",50272265.0,19588340.0,50272265.0,50272291.0,"169,255","169,255"
driver196,lun 2/01/17,04:57,05:07,0h 10m,0.0,Otro trabajo,1,SB19RTO MD2026Q01585,"32300, Olkusz Gmina, PL, 23,8 km este Jaworzno","32300, Olkusz Gmina, PL, 23,8 km este Jaworzno",50272291.0,19588318.0,50272291.0,50272315.0,"169,255","169,255"
driver196,lun 2/01/17,05:07,05:28,0h 21m,0.0,Pausa,1,SB19RTO MD2026Q01585,"32300, Olkusz Gmina, PL, 23,8 km este Jaworzno","32300, Olkusz Gmina, PL, 23,8 km este Jaworzno",50272315.0,19588299.0,50272315.0,50272252.0,"169,255","169,255"
driver196,lun 2/01/17,05:28,05:34,0h 06m,0.0,Otro trabajo,1,SB19RTO MD2026Q01585,"32300, Olkusz Gmina, PL, 23,8 km este Jaworzno","32300, Olkusz Gmina, PL, 23,8 km este Jaworzno",50272252.0,19588438.0,50272252.0,50272255.0,"169,255","169,255"
driver196,lun 2/01/17,05:34,06:52,1h 18m,99.4,Conduciendo,1,SB19RTO MD2026Q01585,"32300, Olkusz Gmina, PL, 23,8 km este Jaworzno","44240, Zory, PL",50272255.0,19588297.0,50272255.0,50074511.0,"169,255","169,355"
driver196,lun 2/01/17,06:52,07:00,0h 08m,0.1,Otro trabajo,1,SB19RTO MD2026Q01585,"44240, Zory, PL","44240, Zory, PL",50074511.0,18662780.0,50074511.0,50073972.0,"169,355","169,355"
driver196,lun 2/01/17,07:00,07:59,0h 59m,85.2,Conduciendo,1,SB19RTO MD2026Q01585,"44240, Zory, PL","D1, 74235, Nový Jicín, CZ, 34,4 km sur Opava",50073972.0,18662682.0,50073972.0,49631420.0,"169,355","169,440"
driver196,lun 2/01/17,07:59,08:03,0h 04m,0.0,Otro trabajo,1,SB19RTO MD2026Q01585,"D1, 74235, Nový Jicín, CZ, 34,4 km sur Opava","D1, 74235, Nový Jicín, CZ, 34,4 km sur Opava",49631420.0,17842158.0,49631420.0,49631420.0,"169,440","169,440"
driver196,lun 2/01/17,08:03,08:39,0h 36m,46.9,Conduciendo,1,SB19RTO MD2026Q01585,"D1, 74235, Nový Jicín, CZ, 34,4 km sur Opava","77900, Olomouc, CZ",49631420.0,17842159.0,49631420.0,49565113.0,"169,440","169,487"
driver196,lun 2/01/17,08:39,08:42,0h 03m,0.0,Otro trabajo,1,SB19RTO MD2026Q01585,"77900, Olomouc, CZ","77900, Olomouc, CZ",49565113.0,17306554.0,49565113.0,49564987.0,"169,487","169,487"
driver196,lun 2/01/17,08:42,08:43,0h 01m,0.1,Conduciendo,1,SB19RTO MD2026Q01585,"77900, Olomouc, CZ","77900, Olomouc, CZ",49564987.0,17306519.0,49564987.0,49564670.0,"169,487","169,487"
