Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver206,dom 1/01/17,16:11,16:17,0h 06m,0.1,Otro trabajo,1,SB74ZFOMI5256H00532,"16700, FR, 62,1 km sudeste Niort","16700, FR, 62,0 km sudeste Niort",46001606.0,201584.0,46001606.0,46001946.0,"21,704","21,704"
driver206,dom 1/01/17,16:17,18:00,1h 43m,145.3,Conduciendo,1,SB74ZFOMI5256H00532,"16700, FR, 62,0 km sudeste Niort","A10/E5 L'aquitaine, 37800, FR, 25,4 km sur Tours",46001946.0,200966.0,46001946.0,47164923.0,"21,704","21,849"
driver206,dom 1/01/17,18:00,18:25,0h 25m,0.1,Pausa,1,SB74ZFOMI5256H00532,"A10/E5 L'aquitaine, 37800, FR, 25,4 km sur Tours","A10/E5 L'aquitaine, 37800, FR, 25,4 km sur Tours",47164923.0,630815.0,47164923.0,47165112.0,"21,849","21,849"
driver206,dom 1/01/17,18:25,18:26,0h 01m,0.1,Conduciendo,1,SB74ZFOMI5256H00532,"A10/E5 L'aquitaine, 37800, FR, 25,4 km sur Tours","A10/E5 L'aquitaine, 37800, FR, 25,3 km sur Tours",47165112.0,631744.0,47165112.0,47166195.0,"21,849","21,849"
driver206,dom 1/01/17,18:26,18:31,0h 05m,0.2,Otro trabajo,1,SB74ZFOMI5256H00532,"A10/E5 L'aquitaine, 37800, FR, 25,3 km sur Tours","A10/E5 L'aquitaine, 37800, FR, 25,1 km sur Tours",47166195.0,632757.0,47166195.0,47167661.0,"21,849","21,849"
driver206,dom 1/01/17,18:31,19:01,0h 30m,38.0,Conduciendo,1,SB74ZFOMI5256H00532,"A10/E5 L'aquitaine, 37800, FR, 25,1 km sur Tours","37380, Tours, FR",47167661.0,633026.0,47167661.0,47473047.0,"21,849","21,887"
driver206,dom 1/01/17,19:01,19:34,0h 33m,0.1,Pausa,1,SB74ZFOMI5256H00532,"37380, Tours, FR","37380, Tours, FR",47473047.0,775326.0,47473047.0,47472994.0,"21,887","21,887"
driver206,dom 1/01/17,19:34,23:38,4h 04m,296.9,Conduciendo,1,SB74ZFOMI5256H00532,"37380, Tours, FR","60370, Hermes, FR, próximo a Beauvais",47472994.0,776352.0,47472994.0,49362902.0,"21,887","22,184"
driver206,dom 1/01/17,23:38,23:40,0h 02m,0.0,Otro trabajo,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49362902.0,2243717.0,49362902.0,49362895.0,"22,184","22,184"
driver206,dom 1/01/17,23:40,08:58,9h 18m,0.0,Pausa,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49362895.0,2243721.0,49362895.0,49362890.0,"22,184","22,184"
driver206,lun 2/01/17,08:58,08:59,0h 01m,0.0,Otro trabajo,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49362890.0,2243750.0,49362890.0,49362979.0,"22,184","22,184"
driver206,lun 2/01/17,08:59,09:03,0h 04m,0.3,Conduciendo,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49362979.0,2243733.0,49362979.0,49362544.0,"22,184","22,185"
driver206,lun 2/01/17,09:03,10:02,0h 59m,0.0,Pausa,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49362544.0,2241303.0,49362544.0,49362223.0,"22,185","22,185"
driver206,lun 2/01/17,10:02,10:07,0h 05m,0.2,Conduciendo,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49362223.0,2241217.0,49362223.0,49361510.0,"22,185","22,185"
driver206,lun 2/01/17,10:07,10:22,0h 15m,0.0,Otro trabajo,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49361510.0,2241560.0,49361510.0,49361471.0,"22,185","22,185"
driver206,lun 2/01/17,10:22,10:32,0h 10m,0.1,Pausa,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49361471.0,2241561.0,49361471.0,49361851.0,"22,185","22,185"
driver206,lun 2/01/17,10:32,10:37,0h 05m,0.1,Otro trabajo,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60370, Hermes, FR, próximo a Beauvais",49361851.0,2241430.0,49361851.0,49362258.0,"22,185","22,185"
driver206,lun 2/01/17,10:37,11:08,0h 31m,14.4,Conduciendo,1,SB74ZFOMI5256H00532,"60370, Hermes, FR, próximo a Beauvais","60730, SainteGeneviève (Oise), FR, 19,1 km sudeste Beauvais",49362258.0,2241384.0,49362258.0,49277523.0,"22,185","22,199"
driver206,lun 2/01/17,11:08,05:26,66h 18m,0.0,Pausa,1,SB74ZFOMI5256H00532,"60730, SainteGeneviève (Oise), FR, 19,1 km sudeste Beauvais","60730, SainteGeneviève (Oise), FR, 19,1 km sudeste Beauvais",49277523.0,2205552.0,49277523.0,49277506.0,"22,199","22,199"
driver206,jue 5/01/17,05:26,05:28,0h 02m,0.0,Otro trabajo,1,SB74ZFOMI5256H00532,"60730, SainteGeneviève (Oise), FR, 19,1 km sudeste Beauvais","60730, SainteGeneviève (Oise), FR, 19,1 km sudeste Beauvais",49277506.0,2205485.0,49277506.0,49277427.0,"22,199","22,199"
driver206,jue 5/01/17,05:28,07:22,1h 54m,126.9,Conduciendo,1,SB74ZFOMI5256H00532,"60730, SainteGeneviève (Oise), FR, 19,1 km sudeste Beauvais","76200, Dieppe, FR, 51,8 km norte Rouen",49277427.0,2205555.0,49277427.0,49908509.0,"22,199","22,326"
driver206,jue 5/01/17,07:22,07:36,0h 14m,0.0,Pausa,1,SB74ZFOMI5256H00532,"76200, Dieppe, FR, 51,8 km norte Rouen","76200, Dieppe, FR, 51,8 km norte Rouen",49908509.0,1076025.0,49908509.0,49908085.0,"22,326","22,326"
driver206,jue 5/01/17,07:36,08:04,0h 28m,24.7,Conduciendo,1,SB74ZFOMI5256H00532,"76200, Dieppe, FR, 51,8 km norte Rouen","76740, Le BourgDun, FR, 49,4 km norte Rouen",49908085.0,1076122.0,49908085.0,49865018.0,"22,326","22,351"
driver206,jue 5/01/17,08:04,08:11,0h 07m,0.1,Otro trabajo,1,SB74ZFOMI5256H00532,"76740, Le BourgDun, FR, 49,4 km norte Rouen","76740, Le BourgDun, FR, 49,3 km norte Rouen",49865018.0,887298.0,49865018.0,49865007.0,"22,351","22,351"
driver206,jue 5/01/17,08:11,08:24,0h 13m,3.0,Conduciendo,1,SB74ZFOMI5256H00532,"76740, Le BourgDun, FR, 49,3 km norte Rouen","76740, Le BourgDun, FR, 49,6 km norte Rouen",49865007.0,888155.0,49865007.0,49866909.0,"22,351","22,354"
driver206,jue 5/01/17,08:24,08:34,0h 10m,0.0,Pausa,1,SB74ZFOMI5256H00532,"76740, Le BourgDun, FR, 49,6 km norte Rouen","76740, Le BourgDun, FR, 49,6 km norte Rouen",49866909.0,884234.0,49866909.0,49866825.0,"22,354","22,354"
driver206,jue 5/01/17,08:34,08:36,0h 02m,0.0,Otro trabajo,1,SB74ZFOMI5256H00532,"76740, Le BourgDun, FR, 49,6 km norte Rouen","76740, Le BourgDun, FR, 49,6 km norte Rouen",49866825.0,884207.0,49866825.0,49866767.0,"22,354","22,354"
