Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver247,dom 8/01/17,06:06,06:07,0h 01m,0.0,Pausa,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,3 km nordeste Heilbronn","Mosbach, 74219, DE, 20,2 km nordeste Heilbronn",49295525.0,9371677.0,49295525.0,49295494.0,"33,893","33,893"
driver247,dom 8/01/17,06:07,06:08,0h 01m,0.0,Otro trabajo,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,2 km nordeste Heilbronn","Mosbach, 74219, DE, 20,2 km nordeste Heilbronn",49295494.0,9371697.0,49295494.0,49295484.0,"33,893","33,893"
driver247,dom 8/01/17,06:08,07:59,1h 51m,0.0,Pausa,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,2 km nordeste Heilbronn","Mosbach, 74219, DE, 20,3 km nordeste Heilbronn",49295484.0,9371696.0,49295484.0,49295510.0,"33,893","33,893"
driver247,dom 8/01/17,07:59,08:06,0h 07m,1.4,Conduciendo,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,3 km nordeste Heilbronn","Mosbach, 74219, DE, 20,3 km nordeste Heilbronn",49295510.0,9371726.0,49295510.0,49296453.0,"33,893","33,894"
driver247,dom 8/01/17,08:06,08:16,0h 10m,0.1,Otro trabajo,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,3 km nordeste Heilbronn","Mosbach, 74219, DE, 20,4 km nordeste Heilbronn",49296453.0,9371461.0,49296453.0,49296651.0,"33,894","33,895"
driver247,dom 8/01/17,08:16,09:49,1h 33m,0.1,Pausa,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,4 km nordeste Heilbronn","Mosbach, 74219, DE, 20,4 km nordeste Heilbronn",49296651.0,9371553.0,49296651.0,49296680.0,"33,895","33,895"
driver247,dom 8/01/17,09:49,09:50,0h 01m,0.2,Conduciendo,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,4 km nordeste Heilbronn","Mosbach, 74219, DE, 20,4 km nordeste Heilbronn",49296680.0,9372214.0,49296680.0,49296262.0,"33,895","33,895"
driver247,dom 8/01/17,09:50,09:56,0h 06m,0.3,Otro trabajo,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,4 km nordeste Heilbronn","Mosbach, 74219, DE, 20,2 km nordeste Heilbronn",49296262.0,9373081.0,49296262.0,49295171.0,"33,895","33,895"
driver247,dom 8/01/17,09:56,10:57,1h 01m,65.1,Conduciendo,1,SB41ZFOMI5256H00072,"Mosbach, 74219, DE, 20,2 km nordeste Heilbronn","A81/E41, 70839, Stuttgart, DE",49295171.0,9370249.0,49295171.0,48808531.0,"33,895","33,960"
driver247,dom 8/01/17,10:57,10:58,0h 01m,0.0,Otro trabajo,1,SB41ZFOMI5256H00072,"A81/E41, 70839, Stuttgart, DE","A81/E41, 70839, Stuttgart, DE",48808531.0,9047373.0,48808531.0,48808493.0,"33,960","33,960"
driver247,dom 8/01/17,10:58,08:01,45h 03m,0.0,Pausa,1,SB41ZFOMI5256H00072,"A81/E41, 70839, Stuttgart, DE","A81/E41, 70839, Stuttgart, DE",48808493.0,9047344.0,48808493.0,48808416.0,"33,960","33,960"
driver247,mar 10/01/17,08:01,08:59,0h 58m,69.4,Conduciendo,1,SB41ZFOMI5256H00072,"A81/E41, 70839, Stuttgart, DE","74177, Bad Friedrichshall, DE, próximo a Heilbronn",48808416.0,9047199.0,48808416.0,49232136.0,"33,960","34,030"
driver247,mar 10/01/17,08:59,09:00,0h 01m,0.0,Pausa,1,SB41ZFOMI5256H00072,"74177, Bad Friedrichshall, DE, próximo a Heilbronn","74177, Bad Friedrichshall, DE, próximo a Heilbronn",49232136.0,9200525.0,49232136.0,49232163.0,"34,030","34,030"
driver247,mar 10/01/17,09:03,09:09,0h 06m,0.0,En espera,1,SB41ZFOMI5256H00072,"74177, Bad Friedrichshall, DE, próximo a Heilbronn","74177, Bad Friedrichshall, DE, próximo a Heilbronn",49232148.0,9200468.0,49232148.0,49232232.0,"34,030","34,030"
