Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver170,dom 1/01/17,08:24,08:26,0h 02m,0.0,Otro trabajo,1,SB55RTOMD2026Q01579,"86014, Bydgoszcz, PL","86014, Bydgoszcz, PL",53155095.0,17888189.0,53155095.0,53155099.0,"184,783","184,783"
driver170,dom 1/01/17,08:26,08:49,0h 23m,14.9,Conduciendo,1,SB55RTOMD2026Q01579,"86014, Bydgoszcz, PL","Nakło Nad Notecia, 89121, PL, 20,9 km oeste Bydgoszcz",53155099.0,17888174.0,53155099.0,53167507.0,"184,783","184,798"
driver170,dom 1/01/17,08:49,08:52,0h 03m,0.0,Otro trabajo,1,SB55RTOMD2026Q01579,"Nakło Nad Notecia, 89121, PL, 20,9 km oeste Bydgoszcz","Nakło Nad Notecia, 89121, PL, 20,9 km oeste Bydgoszcz",53167507.0,17688926.0,53167507.0,53167446.0,"184,798","184,798"
driver170,dom 1/01/17,08:52,08:57,0h 05m,1.3,Conduciendo,1,SB55RTOMD2026Q01579,"Nakło Nad Notecia, 89121, PL, 20,9 km oeste Bydgoszcz","89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz",53167446.0,17689290.0,53167446.0,53166257.0,"184,798","184,799"
driver170,dom 1/01/17,08:57,09:46,0h 49m,0.0,Pausa,1,SB55RTOMD2026Q01579,"89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz","89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz",53166257.0,17700553.0,53166257.0,53166191.0,"184,799","184,799"
driver170,dom 1/01/17,09:46,09:48,0h 02m,0.1,Conduciendo,1,SB55RTOMD2026Q01579,"89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz","89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz",53166191.0,17700395.0,53166191.0,53166274.0,"184,799","184,800"
driver170,dom 1/01/17,09:48,11:29,1h 41m,0.0,Pausa,1,SB55RTOMD2026Q01579,"89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz","89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz",53166274.0,17700394.0,53166274.0,53166359.0,"184,800","184,800"
driver170,dom 1/01/17,11:29,11:47,0h 18m,13.7,Conduciendo,1,SB55RTOMD2026Q01579,"89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz","86014, Bydgoszcz, PL",53166359.0,17700546.0,53166359.0,53154591.0,"184,800","184,813"
driver170,dom 1/01/17,11:47,12:02,24h 15m,0.0,Pausa,1,SB55RTOMD2026Q01579,"86014, Bydgoszcz, PL","86014, Bydgoszcz, PL",53154591.0,17888111.0,53154591.0,53154593.0,"184,813","184,813"
driver170,lun 2/01/17,12:02,13:19,1h 17m,75.2,Conduciendo,1,SB55RTOMD2026Q01579,"86014, Bydgoszcz, PL","62200, Gniezno, PL",53154593.0,17888110.0,53154593.0,52584867.0,"184,813","184,888"
driver170,lun 2/01/17,13:19,13:21,0h 02m,0.0,Otro trabajo,1,SB55RTOMD2026Q01579,"62200, Gniezno, PL","62200, Gniezno, PL",52584867.0,17614538.0,52584867.0,52584858.0,"184,888","184,888"
driver170,lun 2/01/17,13:21,13:28,0h 07m,6.5,Conduciendo,1,SB55RTOMD2026Q01579,"62200, Gniezno, PL","62200, Gniezno, PL",52584858.0,17614528.0,52584858.0,52540420.0,"184,888","184,895"
driver170,lun 2/01/17,13:28,13:31,0h 03m,0.3,Otro trabajo,1,SB55RTOMD2026Q01579,"62200, Gniezno, PL","62200, Gniezno, PL",52540420.0,17590850.0,52540420.0,52538264.0,"184,895","184,895"
