Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver12,dom 1/01/17,07:42,07:45,0h 03m,0.4,Conduciendo,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621720.0,1245672.0,51621720.0,51621989.0,"279,011","279,012"
driver12,dom 1/01/17,07:45,07:46,0h 01m,0.0,Pausa,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621989.0,1249073.0,51621989.0,51621976.0,"279,012","279,012"
driver12,dom 1/01/17,07:46,07:52,0h 06m,0.0,Otro trabajo,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621976.0,1249054.0,51621976.0,51621872.0,"279,012","279,012"
driver12,dom 1/01/17,07:52,07:53,0h 01m,0.1,Conduciendo,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621872.0,1248957.0,51621872.0,51621926.0,"279,012","279,012"
driver12,dom 1/01/17,07:53,07:56,0h 03m,0.0,Pausa,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621926.0,1249764.0,51621926.0,51621928.0,"279,012","279,012"
driver12,dom 1/01/17,07:56,08:00,0h 04m,0.6,Conduciendo,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621928.0,1249970.0,51621928.0,51621103.0,"279,012","279,012"
driver12,dom 1/01/17,08:00,08:34,0h 34m,0.1,Pausa,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Oxford, GB",51621103.0,1251425.0,51621103.0,51621559.0,"279,012","279,012"
driver12,dom 1/01/17,08:34,08:35,0h 01m,0.1,Otro trabajo,1,9551HZHMI6086H00498,"OX11, Oxford, GB","OX11, Oxford, GB",51621559.0,1252719.0,51621559.0,51622208.0,"279,012","279,012"
driver12,dom 1/01/17,08:35,08:41,0h 06m,0.5,Conduciendo,1,9551HZHMI6086H00498,"OX11, Oxford, GB","OX11, Didcot, GB, próximo a Oxford",51622208.0,1252549.0,51622208.0,51621851.0,"279,012","279,013"
driver12,dom 1/01/17,08:41,08:45,0h 04m,0.0,Pausa,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621851.0,1248522.0,51621851.0,51621907.0,"279,013","279,013"
driver12,dom 1/01/17,08:45,08:49,0h 04m,0.1,Conduciendo,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621907.0,1248619.0,51621907.0,51621723.0,"279,013","279,013"
driver12,dom 1/01/17,08:49,09:41,0h 52m,0.0,Pausa,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX11, Didcot, GB, próximo a Oxford",51621723.0,1248480.0,51621723.0,51621737.0,"279,013","279,013"
driver12,dom 1/01/17,09:41,09:59,0h 18m,10.6,Conduciendo,1,9551HZHMI6086H00498,"OX11, Didcot, GB, próximo a Oxford","OX14, Oxford, GB",51621737.0,1248466.0,51621737.0,51651144.0,"279,013","279,024"
driver12,dom 1/01/17,09:59,10:02,0h 03m,0.0,Otro trabajo,1,9551HZHMI6086H00498,"OX14, Oxford, GB","OX14, Oxford, GB",51651144.0,1319193.0,51651144.0,51651139.0,"279,024","279,024"
driver12,dom 1/01/17,10:02,10:25,0h 23m,0.0,Pausa,1,9551HZHMI6086H00498,"OX14, Oxford, GB","OX14, Oxford, GB",51651139.0,1319162.0,51651139.0,51651118.0,"279,024","279,024"
driver12,dom 1/01/17,10:25,12:00,1h 35m,128.5,Conduciendo,1,9551HZHMI6086H00498,"OX14, Oxford, GB","LE10, Hinckley, GB",51651118.0,1319175.0,51651118.0,52539839.0,"279,024","279,152"
driver12,dom 1/01/17,12:00,12:03,0h 03m,0.1,Otro trabajo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52539839.0,1411160.0,52539839.0,52540805.0,"279,152","279,152"
driver12,dom 1/01/17,12:03,12:04,0h 01m,0.1,Conduciendo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52540805.0,1411578.0,52540805.0,52541700.0,"279,152","279,152"
driver12,dom 1/01/17,12:04,12:13,0h 09m,0.0,Pausa,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52541700.0,1411211.0,52541700.0,52541674.0,"279,152","279,152"
driver12,dom 1/01/17,12:13,12:18,0h 05m,0.5,Conduciendo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52541674.0,1411223.0,52541674.0,52542029.0,"279,152","279,153"
driver12,dom 1/01/17,12:18,12:21,0h 03m,0.1,Otro trabajo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52542029.0,1409528.0,52542029.0,52542073.0,"279,153","279,153"
driver12,dom 1/01/17,12:21,12:25,0h 04m,0.1,Conduciendo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52542073.0,1409140.0,52542073.0,52542037.0,"279,153","279,153"
driver12,dom 1/01/17,12:25,13:57,1h 32m,0.0,Pausa,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52542037.0,1409128.0,52542037.0,52542014.0,"279,153","279,153"
driver12,dom 1/01/17,13:57,14:08,0h 11m,0.0,Otro trabajo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52542014.0,1409185.0,52542014.0,52541870.0,"279,153","279,153"
driver12,dom 1/01/17,14:08,14:10,0h 02m,0.4,Conduciendo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52541870.0,1408536.0,52541870.0,52540075.0,"279,153","279,154"
driver12,dom 1/01/17,14:10,14:12,0h 02m,0.1,Otro trabajo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","LE10, Hinckley, GB",52540075.0,1410917.0,52540075.0,52539402.0,"279,154","279,154"
driver12,dom 1/01/17,14:12,15:53,1h 41m,137.3,Conduciendo,1,9551HZHMI6086H00498,"LE10, Hinckley, GB","DN4, Doncaster, GB",52539402.0,1410427.0,52539402.0,53510404.0,"279,154","279,291"
driver12,dom 1/01/17,15:53,15:57,0h 04m,0.1,Pausa,1,9551HZHMI6086H00498,"DN4, Doncaster, GB","DN4, Doncaster, GB",53510404.0,1121549.0,53510404.0,53509960.0,"279,291","279,291"
driver12,dom 1/01/17,15:57,16:01,0h 04m,0.2,Conduciendo,1,9551HZHMI6086H00498,"DN4, Doncaster, GB","DN4, Doncaster, GB",53509960.0,1122414.0,53509960.0,53509613.0,"279,291","279,291"
driver12,dom 1/01/17,16:01,16:03,0h 02m,0.0,Otro trabajo,1,9551HZHMI6086H00498,"DN4, Doncaster, GB","DN4, Doncaster, GB",53509613.0,1122877.0,53509613.0,53509581.0,"279,291","279,291"
driver12,dom 1/01/17,16:03,16:04,0h 01m,0.0,Conduciendo,1,9551HZHMI6086H00498,"DN4, Doncaster, GB","DN4, Doncaster, GB",53509581.0,1122933.0,53509581.0,53509616.0,"279,291","279,291"
driver12,dom 1/01/17,16:04,17:00,0h 56m,0.2,Pausa,1,9551HZHMI6086H00498,"DN4, Doncaster, GB","DN4, Doncaster, GB",53509616.0,1122910.0,53509616.0,53510546.0,"279,291","279,291"
driver12,dom 1/01/17,17:00,17:03,0h 03m,0.4,Conduciendo,1,9551HZHMI6086H00498,"DN4, Doncaster, GB","DN4, Doncaster, GB",53510546.0,1121220.0,53510546.0,53511323.0,"279,291","279,292"
driver12,dom 1/01/17,17:03,17:05,0h 02m,0.0,Pausa,1,9551HZHMI6086H00498,"DN4, Doncaster, GB","DN4, Doncaster, GB",53511323.0,1125250.0,53511323.0,53511057.0,"279,292","279,292"
driver12,dom 1/01/17,17:05,20:31,3h 26m,295.1,Conduciendo,1,9551HZHMI6086H00498,"DN4, Doncaster, GB","DA12, Rochester, GB",53511057.0,1125724.0,53511057.0,51409401.0,"279,292","279,587"
driver12,dom 1/01/17,20:31,12:51,64h 20m,0.0,Pausa,1,9551HZHMI6086H00498,"DA12, Rochester, GB","DA12, Rochester, GB",51409401.0,386883.0,51409401.0,51409355.0,"279,587","279,587"
driver12,mie 4/01/17,12:51,13:57,1h 06m,85.1,Conduciendo,1,9551HZHMI6086H00498,"DA12, Rochester, GB","CT16, Dover, GB",51409355.0,386874.0,51409355.0,51129168.0,"279,587","279,672"
driver12,mie 4/01/17,13:57,13:59,0h 02m,0.0,Pausa,1,9551HZHMI6086H00498,"CT16, Dover, GB","CT16, Dover, GB",51129168.0,1341245.0,51129168.0,51129495.0,"279,672","279,672"
driver12,mie 4/01/17,13:59,14:01,0h 02m,0.4,Conduciendo,1,9551HZHMI6086H00498,"CT16, Dover, GB","CT16, Dover, GB",51129495.0,1340961.0,51129495.0,51128342.0,"279,672","279,673"
driver12,mie 4/01/17,14:01,14:29,0h 28m,0.1,Pausa,1,9551HZHMI6086H00498,"CT16, Dover, GB","CT16, Dover, GB",51128342.0,1337058.0,51128342.0,51127977.0,"279,673","279,673"
driver12,mie 4/01/17,14:29,14:30,0h 01m,0.2,Conduciendo,1,9551HZHMI6086H00498,"CT16, Dover, GB","Dover, GB",51127977.0,1337432.0,51127977.0,51126927.0,"279,673","279,673"
driver12,mie 4/01/17,14:30,16:29,1h 59m,0.0,Pausa,1,9551HZHMI6086H00498,"Dover, GB","Dover, GB",51126927.0,1338506.0,51126927.0,51127063.0,"279,673","279,673"
driver12,mie 4/01/17,16:29,17:47,1h 18m,107.7,Conduciendo,1,9551HZHMI6086H00498,"Dover, GB","A26/E15 Autoroute Des Anglais, 62580, Arras, FR, 38,2 km sudoeste Lille",51127063.0,1339163.0,51127063.0,50331825.0,"279,673","279,780"
driver12,mie 4/01/17,17:47,18:04,0h 17m,0.3,Pausa,1,9551HZHMI6086H00498,"A26/E15 Autoroute Des Anglais, 62580, Arras, FR, 38,2 km sudoeste Lille","A26/E15 Autoroute Des Anglais, 62580, Arras, FR, 38,2 km sudoeste Lille",50331825.0,2815816.0,50331825.0,50330911.0,"279,780","279,781"
driver12,mie 4/01/17,18:04,19:27,1h 23m,121.6,Conduciendo,1,9551HZHMI6086H00498,"A26/E15 Autoroute Des Anglais, 62580, Arras, FR, 38,2 km sudoeste Lille","60126, FR, 46,4 km este Beauvais",50330911.0,2819053.0,50330911.0,49319371.0,"279,781","279,902"
driver12,mie 4/01/17,19:27,19:59,0h 32m,0.2,Pausa,1,9551HZHMI6086H00498,"60126, FR, 46,4 km este Beauvais","60126, FR, 46,5 km este Beauvais",49319371.0,2699519.0,49319371.0,49319248.0,"279,902","279,903"
driver12,mie 4/01/17,19:59,21:09,1h 10m,86.6,Conduciendo,1,9551HZHMI6086H00498,"60126, FR, 46,5 km este Beauvais","94310, Orly, FR, próximo a Paris",49319248.0,2701053.0,49319248.0,48738385.0,"279,903","279,989"
driver12,mie 4/01/17,21:09,15:46,18h 37m,0.0,Pausa,1,9551HZHMI6086H00498,"94310, Orly, FR, próximo a Paris","94310, Orly, FR, próximo a Paris",48738385.0,2378804.0,48738385.0,48738426.0,"279,989","279,989"
driver12,jue 5/01/17,15:46,15:48,0h 02m,0.1,Conduciendo,1,9551HZHMI6086H00498,"94310, Orly, FR, próximo a Paris","94310, Orly, FR, próximo a Paris",48738426.0,2378822.0,48738426.0,48738369.0,"279,989","279,989"
driver12,jue 5/01/17,15:48,15:50,0h 02m,0.0,Otro trabajo,1,9551HZHMI6086H00498,"94310, Orly, FR, próximo a Paris","94310, Orly, FR, próximo a Paris",48738369.0,2379122.0,48738369.0,48738365.0,"279,989","279,989"
driver12,jue 5/01/17,15:50,17:06,1h 16m,0.1,Pausa,1,9551HZHMI6086H00498,"94310, Orly, FR, próximo a Paris","94310, Orly, FR, próximo a Paris",48738365.0,2379110.0,48738365.0,48737645.0,"279,989","279,989"
