Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver25,lun 2/01/17,18:17,18:18,0h 01m,0.1,Otro trabajo,1,5584JSVMI6186H01075,"ME10, Sittingbourne, GB","ME10, Sittingbourne, GB",51346696.0,749093.0,51346696.0,51346352.0,"26,846","26,846"
driver25,lun 2/01/17,18:18,19:23,1h 05m,72.8,Conduciendo,1,5584JSVMI6186H01075,"ME10, Sittingbourne, GB","CT16, Dover, GB",51346352.0,748700.0,51346352.0,51128314.0,"26,846","26,918"
driver25,lun 2/01/17,19:23,20:39,1h 16m,0.0,Pausa,1,5584JSVMI6186H01075,"CT16, Dover, GB","CT16, Dover, GB",51128314.0,1338401.0,51128314.0,51128363.0,"26,918","26,918"
driver25,lun 2/01/17,20:39,20:42,0h 03m,0.3,Conduciendo,1,5584JSVMI6186H01075,"CT16, Dover, GB","Dover, GB",51128363.0,1338318.0,51128363.0,51126303.0,"26,918","26,919"
driver25,lun 2/01/17,20:42,22:37,1h 55m,0.0,Pausa,1,5584JSVMI6186H01075,"Dover, GB","Dover, GB",51126303.0,1338296.0,51126303.0,51126852.0,"26,919","26,919"
driver25,lun 2/01/17,22:37,01:31,2h 54m,247.0,Conduciendo,1,5584JSVMI6186H01075,"Dover, GB","60126, FR, 45,8 km este Beauvais",51126852.0,1338085.0,51126852.0,49321026.0,"26,919","27,166"
driver25,mar 3/01/17,01:31,01:35,0h 04m,0.0,Otro trabajo,1,5584JSVMI6186H01075,"60126, FR, 45,8 km este Beauvais","60126, FR, 45,8 km este Beauvais",49321026.0,2691568.0,49321026.0,49320956.0,"27,166","27,166"
driver25,mar 3/01/17,01:35,01:36,0h 01m,0.0,Conduciendo,1,5584JSVMI6186H01075,"60126, FR, 45,8 km este Beauvais","60126, FR, 45,8 km este Beauvais",49320956.0,2691569.0,49320956.0,49321034.0,"27,166","27,166"
driver25,mar 3/01/17,01:36,13:08,59h 32m,0.0,Pausa,1,5584JSVMI6186H01075,"60126, FR, 45,8 km este Beauvais","60126, FR, 45,8 km este Beauvais",49321034.0,2691485.0,49321034.0,49321069.0,"27,166","27,166"
driver25,jue 5/01/17,13:08,13:11,0h 03m,1.1,Conduciendo,1,5584JSVMI6186H01075,"60126, FR, 45,8 km este Beauvais","60126, FR, 46,3 km este Beauvais",49321069.0,2691483.0,49321069.0,49319278.0,"27,166","27,167"
driver25,jue 5/01/17,13:11,13:28,0h 17m,0.1,Pausa,1,5584JSVMI6186H01075,"60126, FR, 46,3 km este Beauvais","60126, FR, 46,4 km este Beauvais",49319278.0,2698819.0,49319278.0,49319715.0,"27,167","27,167"
driver25,jue 5/01/17,13:28,13:31,0h 03m,0.0,Otro trabajo,1,5584JSVMI6186H01075,"60126, FR, 46,4 km este Beauvais","60126, FR, 46,4 km este Beauvais",49319715.0,2700460.0,49319715.0,49319713.0,"27,167","27,167"
driver25,jue 5/01/17,13:31,14:54,1h 23m,103.8,Conduciendo,1,5584JSVMI6186H01075,"60126, FR, 46,4 km este Beauvais","77550, Évry, FR",49319713.0,2700430.0,49319713.0,48615593.0,"27,167","27,271"
driver25,jue 5/01/17,14:54,10:09,19h 15m,0.0,Pausa,1,5584JSVMI6186H01075,"77550, Évry, FR","77550, Évry, FR",48615593.0,2629339.0,48615593.0,48615834.0,"27,271","27,271"
driver25,vie 6/01/17,10:09,10:18,0h 09m,0.0,Otro trabajo,1,5584JSVMI6186H01075,"77550, Évry, FR","77550, Évry, FR",48615834.0,2629506.0,48615834.0,48615843.0,"27,271","27,271"
driver25,vie 6/01/17,10:18,10:41,0h 23m,0.0,Pausa,1,5584JSVMI6186H01075,"77550, Évry, FR","77550, Évry, FR",48615843.0,2629565.0,48615843.0,48615873.0,"27,271","27,271"
driver25,vie 6/01/17,10:41,10:42,0h 01m,0.0,Otro trabajo,1,5584JSVMI6186H01075,"77550, Évry, FR","77550, Évry, FR",48615873.0,2629598.0,48615873.0,48615901.0,"27,271","27,271"
driver25,vie 6/01/17,10:42,14:07,3h 25m,293.6,Conduciendo,1,5584JSVMI6186H01075,"77550, Évry, FR","A26/E15 Autoroute Des Anglais, 62380, FR, 63,4 km oeste Lille",48615901.0,2629633.0,48615901.0,50719646.0,"27,271","27,564"
driver25,vie 6/01/17,14:07,14:09,0h 02m,0.2,Otro trabajo,1,5584JSVMI6186H01075,"A26/E15 Autoroute Des Anglais, 62380, FR, 63,4 km oeste Lille","A26/E15 Autoroute Des Anglais, 62380, FR, 63,6 km oeste Lille",50719646.0,2171854.0,50719646.0,50720960.0,"27,564","27,565"
driver25,vie 6/01/17,14:09,14:39,0h 30m,39.6,Conduciendo,1,5584JSVMI6186H01075,"A26/E15 Autoroute Des Anglais, 62380, FR, 63,6 km oeste Lille","Calais, 62100, FR, 43,1 km sudeste Dover",50720960.0,2169951.0,50720960.0,50968666.0,"27,565","27,604"
driver25,vie 6/01/17,14:39,14:46,0h 07m,0.0,Pausa,1,5584JSVMI6186H01075,"Calais, 62100, FR, 43,1 km sudeste Dover","Calais, 62100, FR, 43,0 km sudeste Dover",50968666.0,1872185.0,50968666.0,50968664.0,"27,604","27,604"
driver25,vie 6/01/17,14:46,14:56,0h 10m,0.0,Otro trabajo,1,5584JSVMI6186H01075,"Calais, 62100, FR, 43,0 km sudeste Dover","Calais, 62100, FR, 43,0 km sudeste Dover",50968664.0,1871557.0,50968664.0,50968753.0,"27,604","27,604"
driver25,vie 6/01/17,14:56,15:01,0h 05m,0.2,Pausa,1,5584JSVMI6186H01075,"Calais, 62100, FR, 43,0 km sudeste Dover","Calais, 62100, FR, 42,8 km sudeste Dover",50968753.0,1871055.0,50968753.0,50968439.0,"27,604","27,604"
driver25,vie 6/01/17,15:01,15:02,0h 01m,0.1,Conduciendo,1,5584JSVMI6186H01075,"Calais, 62100, FR, 42,8 km sudeste Dover","Calais, 62100, FR, 42,8 km sudeste Dover",50968439.0,1868302.0,50968439.0,50968437.0,"27,604","27,604"
driver25,vie 6/01/17,15:02,15:04,0h 02m,0.1,Pausa,1,5584JSVMI6186H01075,"Calais, 62100, FR, 42,8 km sudeste Dover","Calais, 62100, FR, 42,7 km sudeste Dover",50968437.0,1866778.0,50968437.0,50968350.0,"27,604","27,605"
driver25,vie 6/01/17,15:04,15:09,0h 05m,0.8,Conduciendo,1,5584JSVMI6186H01075,"Calais, 62100, FR, 42,7 km sudeste Dover","62100, Calais, GB, 42,3 km sudeste Dover",50968350.0,1865959.0,50968350.0,50966195.0,"27,605","27,605"
driver25,vie 6/01/17,15:09,15:12,0h 03m,0.0,Pausa,1,5584JSVMI6186H01075,"62100, Calais, GB, 42,3 km sudeste Dover","62100, Calais, GB, 42,2 km sudeste Dover",50966195.0,1857471.0,50966195.0,50966427.0,"27,605","27,605"
driver25,vie 6/01/17,15:12,15:13,0h 01m,0.0,Otro trabajo,1,5584JSVMI6186H01075,"62100, Calais, GB, 42,2 km sudeste Dover","62100, Calais, GB, 42,2 km sudeste Dover",50966427.0,1857358.0,50966427.0,50966572.0,"27,605","27,605"
driver25,vie 6/01/17,15:13,15:16,0h 03m,0.3,Conduciendo,1,5584JSVMI6186H01075,"62100, Calais, GB, 42,2 km sudeste Dover","Calais, 62100, FR, 42,1 km sudeste Dover",50966572.0,1857345.0,50966572.0,50967146.0,"27,605","27,606"
driver25,vie 6/01/17,15:16,17:16,2h 00m,0.0,Pausa,1,5584JSVMI6186H01075,"Calais, 62100, FR, 42,1 km sudeste Dover","Calais, 62100, FR, 42,1 km sudeste Dover",50967146.0,1854767.0,50967146.0,50967143.0,"27,606","27,606"
