Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver159,lun 2/01/17,10:41,10:43,0h 02m,0.2,Conduciendo,1,0321HZDMD2026Q01392,"77185, Montreuil, FR","77185, Montreuil, FR",48829386.0,2629512.0,48829386.0,48827947.0,"355,407","355,407"
driver159,lun 2/01/17,10:43,10:45,0h 02m,0.0,Otro trabajo,1,0321HZDMD2026Q01392,"77185, Montreuil, FR","77185, Montreuil, FR",48827947.0,2629170.0,48827947.0,48827650.0,"355,407","355,407"
driver159,lun 2/01/17,10:45,13:37,2h 52m,232.8,Conduciendo,1,0321HZDMD2026Q01392,"77185, Montreuil, FR","A11/E50 L'océane, 72190, Le Mans, FR",48827650.0,2629018.0,48827650.0,48057256.0,"355,407","355,640"
driver159,lun 2/01/17,13:37,13:52,0h 15m,0.0,Pausa,1,0321HZDMD2026Q01392,"A11/E50 L'océane, 72190, Le Mans, FR","A11/E50 L'océane, 72190, Le Mans, FR",48057256.0,253245.0,48057256.0,48057173.0,"355,640","355,640"
driver159,lun 2/01/17,13:52,14:18,0h 26m,17.1,Conduciendo,1,0321HZDMD2026Q01392,"A11/E50 L'océane, 72190, Le Mans, FR","72100, Le Mans, FR",48057173.0,253233.0,48057173.0,47999072.0,"355,640","355,657"
driver159,lun 2/01/17,14:18,14:23,0h 05m,0.0,Otro trabajo,1,0321HZDMD2026Q01392,"72100, Le Mans, FR","72100, Le Mans, FR",47999072.0,185329.0,47999072.0,47999090.0,"355,657","355,657"
driver159,lun 2/01/17,14:23,15:08,0h 45m,0.0,Pausa,1,0321HZDMD2026Q01392,"72100, Le Mans, FR","72100, Le Mans, FR",47999090.0,185507.0,47999090.0,47999034.0,"355,657","355,657"
driver159,lun 2/01/17,15:08,15:10,0h 02m,0.0,Otro trabajo,1,0321HZDMD2026Q01392,"72100, Le Mans, FR","72100, Le Mans, FR",47999034.0,185447.0,47999034.0,47999118.0,"355,657","355,657"
driver159,lun 2/01/17,15:10,15:26,0h 16m,8.0,Conduciendo,1,0321HZDMD2026Q01392,"72100, Le Mans, FR","72650, La ChapelleSaintAubin, FR, próximo a Le Mans",47999118.0,185333.0,47999118.0,48037619.0,"355,657","355,665"
driver159,lun 2/01/17,15:26,16:07,0h 41m,0.1,Pausa,1,0321HZDMD2026Q01392,"72650, La ChapelleSaintAubin, FR, próximo a Le Mans","72650, La ChapelleSaintAubin, FR, próximo a Le Mans",48037619.0,173681.0,48037619.0,48037525.0,"355,665","355,665"
driver159,lun 2/01/17,16:07,17:59,1h 52m,141.2,Conduciendo,1,0321HZDMD2026Q01392,"72650, La ChapelleSaintAubin, FR, próximo a Le Mans","35530, ServonSurVilaine, FR, 16,2 km este Rennes",48037525.0,173108.0,48037525.0,48102294.0,"355,665","355,807"
driver159,lun 2/01/17,17:59,07:55,13h 56m,0.1,Pausa,1,0321HZDMD2026Q01392,"35530, ServonSurVilaine, FR, 16,2 km este Rennes","35530, ServonSurVilaine, FR, 16,2 km este Rennes",48102294.0,1462440.0,48102294.0,48102122.0,"355,807","355,807"
driver159,mar 3/01/17,07:55,08:01,0h 06m,0.8,Conduciendo,1,0321HZDMD2026Q01392,"35530, ServonSurVilaine, FR, 16,2 km este Rennes","35530, FR, 16,4 km este Rennes",48102122.0,1463032.0,48102122.0,48100548.0,"355,807","355,808"
driver159,mar 3/01/17,08:01,08:06,0h 05m,0.0,Otro trabajo,1,0321HZDMD2026Q01392,"35530, FR, 16,4 km este Rennes","35530, FR, 16,4 km este Rennes",48100548.0,1460378.0,48100548.0,48100562.0,"355,808","355,808"
driver159,mar 3/01/17,08:06,08:07,0h 01m,0.0,Conduciendo,1,0321HZDMD2026Q01392,"35530, FR, 16,4 km este Rennes","35530, FR, 16,4 km este Rennes",48100562.0,1460258.0,48100562.0,48100554.0,"355,808","355,808"
driver159,mar 3/01/17,08:07,08:50,0h 43m,0.0,Pausa,1,0321HZDMD2026Q01392,"35530, FR, 16,4 km este Rennes","35530, FR, 16,4 km este Rennes",48100554.0,1460123.0,48100554.0,48100498.0,"355,808","355,808"
driver159,mar 3/01/17,08:50,08:57,0h 07m,0.1,Otro trabajo,1,0321HZDMD2026Q01392,"35530, FR, 16,4 km este Rennes","35530, FR, 16,4 km este Rennes",48100498.0,1460046.0,48100498.0,48100416.0,"355,808","355,808"
driver159,mar 3/01/17,08:57,08:58,0h 01m,0.0,Conduciendo,1,0321HZDMD2026Q01392,"35530, FR, 16,4 km este Rennes","35530, FR, 16,4 km este Rennes",48100416.0,1460437.0,48100416.0,48100490.0,"355,808","355,808"
driver159,mar 3/01/17,08:58,09:21,0h 23m,0.0,Pausa,1,0321HZDMD2026Q01392,"35530, FR, 16,4 km este Rennes","35530, FR, 16,4 km este Rennes",48100490.0,1460158.0,48100490.0,48100553.0,"355,808","355,808"
driver159,mar 3/01/17,09:21,10:37,1h 16m,108.3,Conduciendo,1,0321HZDMD2026Q01392,"35530, FR, 16,4 km este Rennes","A81/E50, 72540, FR, 24,1 km oeste Le Mans",48100553.0,1460349.0,48100553.0,48013173.0,"355,808","355,916"
driver159,mar 3/01/17,10:37,10:40,0h 03m,0.2,Otro trabajo,1,0321HZDMD2026Q01392,"A81/E50, 72540, FR, 24,1 km oeste Le Mans","A81/E50, 72540, FR, 24,0 km oeste Le Mans",48013173.0,126148.0,48013173.0,48012675.0,"355,916","355,916"
driver159,mar 3/01/17,10:40,11:22,0h 42m,60.6,Conduciendo,1,0321HZDMD2026Q01392,"A81/E50, 72540, FR, 24,0 km oeste Le Mans","A11/E50 L'océane, 72400, FR, 34,1 km nordeste Le Mans",48012675.0,123951.0,48012675.0,48125014.0,"355,916","355,977"
driver159,mar 3/01/17,11:22,12:12,0h 50m,0.0,Pausa,1,0321HZDMD2026Q01392,"A11/E50 L'océane, 72400, FR, 34,1 km nordeste Le Mans","A11/E50 L'océane, 72400, FR, 34,1 km nordeste Le Mans",48125014.0,623125.0,48125014.0,48125065.0,"355,977","355,977"
driver159,mar 3/01/17,12:12,12:47,0h 35m,49.4,Conduciendo,1,0321HZDMD2026Q01392,"A11/E50 L'océane, 72400, FR, 34,1 km nordeste Le Mans","28120, FR, 66,2 km noroeste Orléans",48125065.0,623155.0,48125065.0,48278960.0,"355,977","356,026"
driver159,mar 3/01/17,12:47,12:49,0h 02m,0.0,Otro trabajo,1,0321HZDMD2026Q01392,"28120, FR, 66,2 km noroeste Orléans","28120, FR, 66,2 km noroeste Orléans",48278960.0,1214231.0,48278960.0,48278951.0,"356,026","356,026"
driver159,mar 3/01/17,12:49,16:17,3h 28m,293.7,Conduciendo,1,0321HZDMD2026Q01392,"28120, FR, 66,2 km noroeste Orléans","A4/E17/E50 Autoroute De L'est, 51400, FR, 21,4 km sudeste Reims",48278951.0,1214281.0,48278951.0,49120901.0,"356,026","356,320"
driver159,mar 3/01/17,16:17,17:11,0h 54m,0.1,Pausa,1,0321HZDMD2026Q01392,"A4/E17/E50 Autoroute De L'est, 51400, FR, 21,4 km sudeste Reims","A4/E17/E50 Autoroute De L'est, 51400, FR, 21,4 km sudeste Reims",49120901.0,4241451.0,49120901.0,49121057.0,"356,320","356,320"
