Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver205,lun 2/01/17,02:38,03:22,0h 44m,56.1,Conduciendo,1,SB43RTO MD2026Q01703,"59174, BE, 29,7 km sur Tournai","7070, Mons, BE",50343198.0,3469780.0,50343198.0,50488194.0,"190,890","190,946"
driver205,lun 2/01/17,03:22,03:41,0h 19m,0.1,Pausa,1,SB43RTO MD2026Q01703,"7070, Mons, BE","7070, Mons, BE",50488194.0,4095784.0,50488194.0,50488074.0,"190,946","190,946"
driver205,lun 2/01/17,03:41,05:12,1h 31m,126.9,Conduciendo,1,SB43RTO MD2026Q01703,"7070, Mons, BE","4632, Liège, BE",50488074.0,4097180.0,50488074.0,50653066.0,"190,946","191,073"
driver205,lun 2/01/17,05:12,05:21,0h 09m,0.1,Otro trabajo,1,SB43RTO MD2026Q01703,"4632, Liège, BE","4632, Liège, BE",50653066.0,5709025.0,50653066.0,50652756.0,"191,073","191,073"
driver205,lun 2/01/17,05:21,07:22,2h 01m,137.4,Conduciendo,1,SB43RTO MD2026Q01703,"4632, Liège, BE","40789, Monheim Am Rhein, DE, próximo a Leverkusen",50652756.0,5709500.0,50652756.0,51106349.0,"191,073","191,211"
driver205,lun 2/01/17,07:22,07:53,0h 31m,0.0,Pausa,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51106349.0,6891387.0,51106349.0,51106379.0,"191,211","191,211"
driver205,lun 2/01/17,07:53,07:59,0h 06m,1.8,Conduciendo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51106379.0,6891291.0,51106379.0,51100558.0,"191,211","191,212"
driver205,lun 2/01/17,07:59,08:02,0h 03m,0.0,Pausa,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51100558.0,6894609.0,51100558.0,51100664.0,"191,212","191,212"
driver205,lun 2/01/17,08:02,08:05,0h 03m,0.6,Conduciendo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51100664.0,6894826.0,51100664.0,51101462.0,"191,212","191,213"
driver205,lun 2/01/17,08:05,08:10,0h 05m,0.0,Otro trabajo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51101462.0,6888827.0,51101462.0,51101483.0,"191,213","191,213"
driver205,lun 2/01/17,08:10,08:15,0h 05m,1.4,Conduciendo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51101483.0,6888803.0,51101483.0,51106388.0,"191,213","191,214"
driver205,lun 2/01/17,08:15,08:22,0h 07m,0.0,Pausa,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51106388.0,6891397.0,51106388.0,51106368.0,"191,214","191,214"
