Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver281,dom 8/01/17,07:02,09:34,2h 32m,218.8,Conduciendo,1,SB30ZFOMI5256H00311,"Vénissieux, 69360, FR, 19,5 km sur Lyon","A9/E15 La Languedocienne, 30210, FR, 16,0 km nordeste Nîmes",45592106.0,4826874.0,45592106.0,43902507.0,"34,535","34,754"
driver281,dom 8/01/17,09:34,09:37,0h 03m,0.5,Pausa,1,SB30ZFOMI5256H00311,"A9/E15 La Languedocienne, 30210, FR, 16,0 km nordeste Nîmes","A9/E15 La Languedocienne, 30210, FR, 15,5 km nordeste Nîmes",43902507.0,4536729.0,43902507.0,43901822.0,"34,754","34,754"
driver281,dom 8/01/17,09:37,09:53,0h 16m,23.6,Conduciendo,1,SB30ZFOMI5256H00311,"A9/E15 La Languedocienne, 30210, FR, 15,5 km nordeste Nîmes","A9/E15/E80 La Languedocienne, 30540, Nîmes, FR",43901822.0,4531008.0,43901822.0,43789581.0,"34,754","34,778"
driver281,dom 8/01/17,09:53,09:55,0h 02m,0.2,Pausa,1,SB30ZFOMI5256H00311,"A9/E15/E80 La Languedocienne, 30540, Nîmes, FR","A9/E15/E80 La Languedocienne, 30540, Nîmes, FR",43789581.0,4300109.0,43789581.0,43788005.0,"34,778","34,778"
driver281,dom 8/01/17,09:55,11:23,1h 28m,125.0,Conduciendo,1,SB30ZFOMI5256H00311,"A9/E15/E80 La Languedocienne, 30540, Nîmes, FR","Narbonne, 11110, FR, 59,2 km norte Perpignan",43788005.0,4298383.0,43788005.0,43215170.0,"34,778","34,903"
driver281,dom 8/01/17,11:23,12:10,0h 47m,0.0,Pausa,1,SB30ZFOMI5256H00311,"Narbonne, 11110, FR, 59,2 km norte Perpignan","Narbonne, 11110, FR, 59,2 km norte Perpignan",43215170.0,3088189.0,43215170.0,43215123.0,"34,903","34,903"
driver281,dom 8/01/17,12:10,13:30,1h 20m,109.5,Conduciendo,1,SB30ZFOMI5256H00311,"Narbonne, 11110, FR, 59,2 km norte Perpignan","17700, FR, 33,7 km sur Perpignan",43215123.0,3088166.0,43215123.0,42398398.0,"34,903","35,013"
driver281,dom 8/01/17,13:30,14:17,0h 47m,0.0,Pausa,1,SB30ZFOMI5256H00311,"17700, FR, 33,7 km sur Perpignan","17700, FR, 33,7 km sur Perpignan",42398398.0,2882945.0,42398398.0,42398374.0,"35,013","35,013"
driver281,dom 8/01/17,14:17,18:24,4h 07m,351.6,Conduciendo,1,SB30ZFOMI5256H00311,"17700, FR, 33,7 km sur Perpignan","Ap2/E90 Autopista Del Nordeste, 22591, ES, 49,8 km oeste Lleida",42398374.0,2882930.0,42398374.0,41519122.0,"35,013","35,364"
driver281,dom 8/01/17,18:24,05:35,11h 11m,0.0,Pausa,1,SB30ZFOMI5256H00311,"Ap2/E90 Autopista Del Nordeste, 22591, ES, 49,8 km oeste Lleida","Ap2/E90 Autopista Del Nordeste, 22591, ES, 49,8 km oeste Lleida",41519122.0,39975.0,41519122.0,41519102.0,"35,364","35,364"
driver281,lun 9/01/17,05:35,09:29,3h 54m,331.8,Conduciendo,1,SB30ZFOMI5256H00311,"Ap2/E90 Autopista Del Nordeste, 22591, ES, 49,8 km oeste Lleida","A2/E90 Autovía Del Nordeste, 19190, ES, 15,1 km nordeste Guadalajara",41519102.0,39921.0,41519102.0,40730541.0,"35,364","35,696"
driver281,lun 9/01/17,09:29,09:36,0h 07m,0.5,Pausa,1,SB30ZFOMI5256H00311,"A2/E90 Autovía Del Nordeste, 19190, ES, 15,1 km nordeste Guadalajara","A2/E90 Autovía Del Nordeste, 19190, Guadalajara, ES",40730541.0,3045459.0,40730541.0,40728075.0,"35,696","35,697"
driver281,lun 9/01/17,09:36,09:51,0h 15m,17.5,Conduciendo,1,SB30ZFOMI5256H00311,"A2/E90 Autovía Del Nordeste, 19190, Guadalajara, ES","19180, Guadalajara, ES",40728075.0,3049885.0,40728075.0,40668224.0,"35,697","35,714"
driver281,lun 9/01/17,09:51,09:57,0h 06m,0.0,Pausa,1,SB30ZFOMI5256H00311,"19180, Guadalajara, ES","19180, Guadalajara, ES",40668224.0,3178175.0,40668224.0,40668244.0,"35,714","35,714"
driver281,lun 9/01/17,09:57,10:01,0h 04m,1.7,Conduciendo,1,SB30ZFOMI5256H00311,"19180, Guadalajara, ES","19180, Guadalajara, ES",40668244.0,3178172.0,40668244.0,40667563.0,"35,714","35,716"
driver281,lun 9/01/17,10:01,10:30,0h 29m,0.0,Pausa,1,SB30ZFOMI5256H00311,"19180, Guadalajara, ES","19180, Guadalajara, ES",40667563.0,3178246.0,40667563.0,40667629.0,"35,716","35,716"
driver281,lun 9/01/17,10:30,10:34,0h 04m,0.3,Conduciendo,1,SB30ZFOMI5256H00311,"19180, Guadalajara, ES","19180, Guadalajara, ES",40667629.0,3177856.0,40667629.0,40668265.0,"35,716","35,716"
driver281,lun 9/01/17,10:34,11:36,1h 02m,0.1,Pausa,1,SB30ZFOMI5256H00311,"19180, Guadalajara, ES","19180, Guadalajara, ES",40668265.0,3177476.0,40668265.0,40668240.0,"35,716","35,716"
driver281,lun 9/01/17,11:36,11:41,0h 05m,1.7,Conduciendo,1,SB30ZFOMI5256H00311,"19180, Guadalajara, ES","19180, Guadalajara, ES",40668240.0,3177469.0,40668240.0,40664968.0,"35,716","35,718"
driver281,lun 9/01/17,11:41,11:50,0h 09m,0.0,Pausa,1,SB30ZFOMI5256H00311,"19180, Guadalajara, ES","19180, Guadalajara, ES",40664968.0,3177342.0,40664968.0,40664987.0,"35,718","35,718"
driver281,lun 9/01/17,11:50,12:23,0h 33m,40.7,Conduciendo,1,SB30ZFOMI5256H00311,"19180, Guadalajara, ES","28803, Alcalá De Henares, ES",40664987.0,3177323.0,40664987.0,40472175.0,"35,718","35,759"
driver281,lun 9/01/17,12:23,12:25,0h 02m,0.1,Otro trabajo,1,SB30ZFOMI5256H00311,"28803, Alcalá De Henares, ES","28803, Alcalá De Henares, ES",40472175.0,3408684.0,40472175.0,40472847.0,"35,759","35,759"
driver281,lun 9/01/17,12:25,12:30,0h 05m,0.1,Pausa,1,SB30ZFOMI5256H00311,"28803, Alcalá De Henares, ES","28806, Alcalá De Henares, ES",40472847.0,3409769.0,40472847.0,40473670.0,"35,759","35,759"
driver281,lun 9/01/17,12:30,12:33,0h 03m,0.0,Otro trabajo,1,SB30ZFOMI5256H00311,"28806, Alcalá De Henares, ES","28806, Alcalá De Henares, ES",40473670.0,3410388.0,40473670.0,40473587.0,"35,759","35,759"
driver281,lun 9/01/17,12:33,12:34,0h 01m,0.0,Conduciendo,1,SB30ZFOMI5256H00311,"28806, Alcalá De Henares, ES","28806, Alcalá De Henares, ES",40473587.0,3410278.0,40473587.0,40473491.0,"35,759","35,759"
driver281,lun 9/01/17,12:34,13:06,0h 32m,0.0,Pausa,1,SB30ZFOMI5256H00311,"28806, Alcalá De Henares, ES","28806, Alcalá De Henares, ES",40473491.0,3410259.0,40473491.0,40473606.0,"35,759","35,759"
driver281,lun 9/01/17,13:06,13:07,0h 01m,0.0,Otro trabajo,1,SB30ZFOMI5256H00311,"28806, Alcalá De Henares, ES","28806, Alcalá De Henares, ES",40473606.0,3410334.0,40473606.0,40473738.0,"35,759","35,759"
driver281,lun 9/01/17,13:07,13:08,0h 01m,0.0,Conduciendo,1,SB30ZFOMI5256H00311,"28806, Alcalá De Henares, ES","28806, Alcalá De Henares, ES",40473738.0,3410376.0,40473738.0,40473543.0,"35,759","35,759"
driver281,lun 9/01/17,13:08,13:20,0h 12m,0.0,Pausa,1,SB30ZFOMI5256H00311,"28806, Alcalá De Henares, ES","28806, Alcalá De Henares, ES",40473543.0,3410256.0,40473543.0,40473490.0,"35,759","35,759"
driver281,lun 9/01/17,13:20,13:54,0h 34m,35.7,Conduciendo,1,SB30ZFOMI5256H00311,"28806, Alcalá De Henares, ES","19171, Guadalajara, ES",40473490.0,3410189.0,40473490.0,40613665.0,"35,759","35,795"
driver281,lun 9/01/17,13:54,13:57,0h 03m,0.2,Pausa,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40613665.0,3241160.0,40613665.0,40614446.0,"35,795","35,795"
driver281,lun 9/01/17,13:57,13:59,0h 02m,0.0,Otro trabajo,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40614446.0,3238943.0,40614446.0,40614447.0,"35,795","35,795"
driver281,lun 9/01/17,13:59,14:00,0h 01m,0.1,Conduciendo,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40614447.0,3238859.0,40614447.0,40614795.0,"35,795","35,795"
driver281,lun 9/01/17,14:00,14:03,0h 03m,0.0,Otro trabajo,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40614795.0,3238181.0,40614795.0,40614697.0,"35,795","35,795"
driver281,lun 9/01/17,14:03,14:04,0h 01m,0.2,Conduciendo,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40614697.0,3237852.0,40614697.0,40614075.0,"35,795","35,795"
driver281,lun 9/01/17,14:04,14:08,0h 04m,0.1,Pausa,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40614075.0,3236638.0,40614075.0,40614468.0,"35,795","35,795"
driver281,lun 9/01/17,14:08,14:09,0h 01m,0.0,Conduciendo,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40614468.0,3235614.0,40614468.0,40614389.0,"35,795","35,795"
driver281,lun 9/01/17,14:09,14:41,0h 32m,0.1,Pausa,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40614389.0,3235821.0,40614389.0,40614784.0,"35,795","35,795"
driver281,lun 9/01/17,14:41,14:42,0h 01m,0.1,Otro trabajo,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","19171, Guadalajara, ES",40614784.0,3235847.0,40614784.0,40615342.0,"35,795","35,795"
driver281,lun 9/01/17,14:42,15:03,0h 21m,20.7,Conduciendo,1,SB30ZFOMI5256H00311,"19171, Guadalajara, ES","R2 Radial 2, 28880, Alcalá De Henares, ES",40615342.0,3236219.0,40615342.0,40554031.0,"35,795","35,816"
driver281,lun 9/01/17,15:03,15:05,0h 02m,0.0,Pausa,1,SB30ZFOMI5256H00311,"R2 Radial 2, 28880, Alcalá De Henares, ES","R2 Radial 2, 28880, Alcalá De Henares, ES",40554031.0,3294926.0,40554031.0,40554071.0,"35,816","35,816"
driver281,lun 9/01/17,15:05,15:06,0h 01m,0.1,Conduciendo,1,SB30ZFOMI5256H00311,"R2 Radial 2, 28880, Alcalá De Henares, ES","R2 Radial 2, 28880, Alcalá De Henares, ES",40554071.0,3294883.0,40554071.0,40555006.0,"35,816","35,816"
driver281,lun 9/01/17,15:06,16:50,1h 44m,0.0,Pausa,1,SB30ZFOMI5256H00311,"R2 Radial 2, 28880, Alcalá De Henares, ES","R2 Radial 2, 28880, Alcalá De Henares, ES",40555006.0,3294223.0,40555006.0,40555029.0,"35,816","35,816"
driver281,lun 9/01/17,16:50,17:19,0h 29m,34.4,Conduciendo,1,SB30ZFOMI5256H00311,"R2 Radial 2, 28880, Alcalá De Henares, ES","28814, Alcalá De Henares, ES",40555029.0,3294241.0,40555029.0,40539026.0,"35,816","35,851"
driver281,lun 9/01/17,17:19,17:28,0h 09m,0.0,Pausa,1,SB30ZFOMI5256H00311,"28814, Alcalá De Henares, ES","28814, Alcalá De Henares, ES",40539026.0,3437798.0,40539026.0,40539099.0,"35,851","35,851"
driver281,lun 9/01/17,17:28,17:29,0h 01m,0.0,Conduciendo,1,SB30ZFOMI5256H00311,"28814, Alcalá De Henares, ES","28814, Alcalá De Henares, ES",40539099.0,3437590.0,40539099.0,40539106.0,"35,851","35,851"
driver281,lun 9/01/17,17:29,06:22,12h 53m,0.0,Pausa,1,SB30ZFOMI5256H00311,"28814, Alcalá De Henares, ES","28814, Alcalá De Henares, ES",40539106.0,3437772.0,40539106.0,40538998.0,"35,851","35,851"
driver281,mar 10/01/17,06:22,06:51,0h 29m,32.3,Conduciendo,1,SB30ZFOMI5256H00311,"28814, Alcalá De Henares, ES","19208, Guadalajara, ES",40538998.0,3437373.0,40538998.0,40597099.0,"35,851","35,883"
driver281,mar 10/01/17,06:51,06:54,0h 03m,0.2,Pausa,1,SB30ZFOMI5256H00311,"19208, Guadalajara, ES","19208, Guadalajara, ES",40597099.0,3259542.0,40597099.0,40596973.0,"35,883","35,883"
driver281,mar 10/01/17,06:54,06:58,0h 04m,0.2,Conduciendo,1,SB30ZFOMI5256H00311,"19208, Guadalajara, ES","19208, Guadalajara, ES",40596973.0,3259795.0,40596973.0,40597122.0,"35,883","35,884"
driver281,mar 10/01/17,06:58,07:04,0h 06m,0.0,Otro trabajo,1,SB30ZFOMI5256H00311,"19208, Guadalajara, ES","19208, Guadalajara, ES",40597122.0,3259557.0,40597122.0,40597138.0,"35,884","35,884"
driver281,mar 10/01/17,07:04,08:09,1h 05m,0.0,Pausa,1,SB30ZFOMI5256H00311,"19208, Guadalajara, ES","19208, Guadalajara, ES",40597138.0,3259628.0,40597138.0,40597332.0,"35,884","35,884"
