Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver2,lun 9/01/17,12:13,13:49,1h 36m,107.3,En espera,2,0456HSSMD2026Q01552,"11408, Jerez De La Frontera, ES","11206, Algeciras, ES",36673700.0,6148605.0,36673700.0,36115070.0,"524,319","524,426"
driver2,lun 9/01/17,13:49,14:04,0h 15m,0.0,Pausa,2,0456HSSMD2026Q01552,"11206, Algeciras, ES","11206, Algeciras, ES",36115070.0,5474282.0,36115070.0,36115110.0,"524,426","524,426"
driver2,lun 9/01/17,14:10,14:15,0h 05m,0.0,Pausa,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36114677.0,5474830.0,36114677.0,36114649.0,"523,178","523,178"
driver2,lun 9/01/17,14:15,14:17,0h 02m,0.1,Conduciendo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36114649.0,5474806.0,36114649.0,36114608.0,"523,178","523,178"
driver2,lun 9/01/17,14:17,14:31,0h 14m,0.0,Otro trabajo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36114608.0,5474234.0,36114608.0,36114604.0,"523,178","523,178"
driver2,lun 9/01/17,14:31,14:45,0h 14m,0.0,Pausa,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36114604.0,5474243.0,36114604.0,36114372.0,"523,178","523,178"
driver2,lun 9/01/17,14:45,14:46,0h 01m,0.2,Conduciendo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36114372.0,5474517.0,36114372.0,36115397.0,"523,178","523,179"
driver2,lun 9/01/17,14:46,15:03,0h 17m,0.0,Pausa,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36115397.0,5474548.0,36115397.0,36115408.0,"523,179","523,179"
driver2,lun 9/01/17,15:03,15:04,0h 01m,0.1,Conduciendo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36115408.0,5474581.0,36115408.0,36115104.0,"523,179","523,179"
driver2,lun 9/01/17,15:04,15:06,0h 02m,0.0,Otro trabajo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36115104.0,5474374.0,36115104.0,36115145.0,"523,179","523,179"
driver2,lun 9/01/17,15:06,16:00,0h 54m,0.0,Pausa,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36115145.0,5474272.0,36115145.0,36115120.0,"523,179","523,179"
driver2,lun 9/01/17,16:20,16:23,0h 03m,0.9,Conduciendo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36114737.0,5474004.0,36114737.0,36111208.0,"523,179","523,180"
driver2,lun 9/01/17,16:23,16:28,0h 05m,0.0,Otro trabajo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36111208.0,5468838.0,36111208.0,36111239.0,"523,180","523,180"
driver2,lun 9/01/17,16:28,16:38,0h 10m,5.6,Conduciendo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","Gibraltar, ES",36111239.0,5469016.0,36111239.0,36128266.0,"523,180","523,185"
driver2,lun 9/01/17,16:38,16:41,0h 03m,0.0,Pausa,1,3037HTCMD2026Q01660,"Gibraltar, ES","Gibraltar, ES",36128266.0,5428892.0,36128266.0,36128374.0,"523,185","523,185"
driver2,lun 9/01/17,16:41,16:43,0h 02m,0.2,Conduciendo,1,3037HTCMD2026Q01660,"Gibraltar, ES","Gibraltar, ES",36128374.0,5428909.0,36128374.0,36126970.0,"523,185","523,185"
driver2,lun 9/01/17,16:43,16:45,0h 02m,0.1,Otro trabajo,1,3037HTCMD2026Q01660,"Gibraltar, ES","Gibraltar, ES",36126970.0,5428844.0,36126970.0,36127995.0,"523,185","523,185"
driver2,lun 9/01/17,16:45,16:57,0h 12m,6.1,Conduciendo,1,3037HTCMD2026Q01660,"Gibraltar, ES","11206, Algeciras, ES",36127995.0,5428955.0,36127995.0,36107379.0,"523,185","523,192"
driver2,lun 9/01/17,16:57,17:00,0h 03m,0.0,Otro trabajo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36107379.0,5462629.0,36107379.0,36107463.0,"523,192","523,192"
driver2,lun 9/01/17,17:00,17:04,0h 04m,1.4,Conduciendo,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36107463.0,5462785.0,36107463.0,36114643.0,"523,192","523,193"
driver2,lun 9/01/17,17:04,17:26,0h 22m,0.1,Pausa,1,3037HTCMD2026Q01660,"11206, Algeciras, ES","11206, Algeciras, ES",36114643.0,5473861.0,36114643.0,36114851.0,"523,193","523,193"
