Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver153,lun 2/01/17,04:45,04:58,0h 13m,14.8,Conduciendo,1,SB44ZFOMI5256H00813,"A1/E17 Autoroute Du Nord, 59113, Lille, FR","A1/E17 Autoroute Du Nord, 59113, Lille, FR",50531541.0,3045631.0,50531541.0,50525252.0,"26,738","26,753"
driver153,lun 2/01/17,04:58,05:00,0h 02m,0.2,Otro trabajo,1,SB44ZFOMI5256H00813,"A1/E17 Autoroute Du Nord, 59113, Lille, FR","A1/E17 Autoroute Du Nord, 59113, Lille, FR",50525252.0,3042463.0,50525252.0,50527064.0,"26,753","26,753"
driver153,lun 2/01/17,05:00,06:42,1h 42m,146.3,Conduciendo,1,SB44ZFOMI5256H00813,"A1/E17 Autoroute Du Nord, 59113, Lille, FR","2550, Kontich, BE, próximo a Antwerpen",50527064.0,3043813.0,50527064.0,51122765.0,"26,753","26,900"
driver153,lun 2/01/17,06:42,06:52,0h 10m,0.0,Pausa,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51122765.0,4413490.0,51122765.0,51122831.0,"26,900","26,900"
driver153,lun 2/01/17,06:52,06:55,0h 03m,0.8,Conduciendo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51122831.0,4413843.0,51122831.0,51125010.0,"26,900","26,901"
driver153,lun 2/01/17,06:55,06:59,0h 04m,0.0,Pausa,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51125010.0,4417452.0,51125010.0,51125019.0,"26,901","26,901"
driver153,lun 2/01/17,06:59,07:03,0h 04m,0.2,Conduciendo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51125019.0,4417448.0,51125019.0,51124581.0,"26,901","26,901"
driver153,lun 2/01/17,07:03,07:06,0h 03m,0.0,Otro trabajo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51124581.0,4416064.0,51124581.0,51124570.0,"26,901","26,901"
driver153,lun 2/01/17,07:06,07:29,0h 23m,0.0,Pausa,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51124570.0,4416114.0,51124570.0,51124582.0,"26,901","26,901"
driver153,lun 2/01/17,07:29,07:33,0h 04m,0.0,Otro trabajo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51124582.0,4416130.0,51124582.0,51124587.0,"26,901","26,901"
driver153,lun 2/01/17,07:33,07:53,0h 20m,0.0,Pausa,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51124587.0,4416163.0,51124587.0,51124543.0,"26,901","26,901"
driver153,lun 2/01/17,07:53,07:56,0h 03m,0.0,Otro trabajo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51124543.0,4416078.0,51124543.0,51124546.0,"26,901","26,901"
driver153,lun 2/01/17,07:56,07:57,0h 01m,0.2,Conduciendo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51124546.0,4416043.0,51124546.0,51123782.0,"26,901","26,901"
driver153,lun 2/01/17,07:57,08:07,0h 10m,0.0,Pausa,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51123782.0,4413817.0,51123782.0,51123724.0,"26,901","26,901"
