Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver3	2017-01-15 20:28:00	2017-01-16 00:43:00	255.0	Driving	3.0	11.0	ndd	first	uninterrupted	A	1	6	
driver3	2017-01-16 00:43:00	2017-01-16 01:28:00	45.0	Sug-Break	3.0	11.0	ndd	first	uninterrupted	B_T1	1	6	
driver3	2017-01-16 01:28:00	2017-01-16 12:28:00	660.0	Sug-Break	3.0	11.0	ndd	second	uninterrupted	DR_T1	1	6	
driver6	2017-09-01 18:06:00	2017-09-01 19:04:00	58.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:04:00	2017-09-01 19:08:00	4.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:08:00	2017-09-01 19:10:00	2.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:10:00	2017-09-01 19:19:00	9.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:19:00	2017-09-01 19:20:00	1.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:20:00	2017-09-01 19:23:00	3.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:23:00	2017-09-01 19:24:00	1.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:24:00	2017-09-01 19:28:00	4.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:28:00	2017-09-01 19:31:00	3.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:31:00	2017-09-01 19:32:00	1.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:32:00	2017-09-01 19:34:00	2.0	Break	2.0	6.0	ndd	first	uninterrupted	B_T0	1	6	
driver6	2017-09-01 19:34:00	2017-09-01 19:43:00	9.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:43:00	2017-09-01 19:44:00	1.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:44:00	2017-09-01 19:45:00	1.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 19:45:00	2017-09-01 19:56:00	11.0	Break	2.0	6.0	ndd	first	uninterrupted	B_T0	1	6	
driver6	2017-09-01 19:56:00	2017-09-01 20:02:00	6.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 20:02:00	2017-09-01 20:07:00	5.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 20:07:00	2017-09-01 21:32:00	85.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	6	
driver6	2017-09-01 21:32:00	2017-09-01 22:21:00	49.0	Break	2.0	6.0	ndd	first	uninterrupted	B_T1	1	6	
driver6	2017-09-01 22:21:00	2017-09-01 23:08:00	47.0	Driving	2.0	6.0	ndd	second	split_1	A	1	6	
driver6	2017-09-01 23:08:00	2017-09-01 23:11:00	3.0	Other	2.0	6.0	ndd	second	split_1	A	1	6	
driver6	2017-09-01 23:11:00	2017-10-01 00:20:00	69.0	Driving	2.0	6.0	ndd	second	split_1	A	1	6	
driver6	2017-10-01 00:20:00	2017-10-01 00:22:00	2.0	Other	2.0	6.0	ndd	second	split_1	A	1	6	
