Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-06-01 07:36:00	2017-06-01 07:38:00	2.0	Driving	1.0	5.0	ndd	first	split_1	A	1	10	
driver1	2017-06-01 07:38:00	2017-06-01 07:44:00	6.0	Other	1.0	5.0	ndd	first	split_1	A	1	10	
driver1	2017-06-01 07:44:00	2017-06-01 07:59:00	15.0	Break	1.0	5.0	ndd	first	split_1	B_T2	1	10	
driver1	2017-06-01 07:59:00	2017-06-01 08:00:00	1.0	Driving	1.0	5.0	ndd	first	split_2	A	1	10	
driver1	2017-06-01 08:00:00	2017-06-01 08:07:00	7.0	Break	1.0	5.0	ndd	first	split_2	B_T0	1	10	
driver1	2017-06-01 08:07:00	2017-06-01 08:08:00	1.0	Other	1.0	5.0	ndd	first	split_2	A	1	10	
driver1	2017-06-01 08:08:00	2017-06-01 12:26:00	258.0	Driving	1.0	5.0	ndd	first	split_2	A	1	10	
driver1	2017-06-01 12:26:00	2017-06-01 13:14:00	48.0	Break	1.0	5.0	ndd	first	split_2	B_T3	1	10	
driver1	2017-06-01 13:14:00	2017-06-01 14:04:00	50.0	Driving	1.0	5.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-06-01 14:04:00	2017-06-01 23:11:00	547.0	Break	1.0	5.0	ndd	second	uninterrupted	DR_T2	1	10	
driver4	2017-04-01 10:20:00	2017-04-01 10:21:00	1.0	Driving	1.0	4.0	ndd	first	split_1	A	1	10	
driver4	2017-04-01 10:21:00	2017-04-01 10:33:00	12.0	Other	1.0	4.0	ndd	first	split_1	A	1	10	
driver4	2017-04-01 10:33:00	2017-04-01 10:47:00	14.0	Break	1.0	4.0	ndd	first	split_1	B_T0	1	10	
driver4	2017-04-01 10:47:00	2017-04-01 11:00:00	13.0	Driving	1.0	4.0	ndd	first	split_1	A	1	10	
driver4	2017-04-01 11:00:00	2017-04-01 11:01:00	1.0	Other	1.0	4.0	ndd	first	split_1	A	1	10	
driver4	2017-04-01 11:01:00	2017-04-01 11:16:00	15.0	Break	1.0	4.0	ndd	first	split_1	B_T2	1	10	
driver4	2017-04-01 11:16:00	2017-04-01 11:27:00	11.0	Other	1.0	4.0	ndd	first	split_2	A	1	10	
driver4	2017-04-01 11:27:00	2017-04-01 11:33:00	6.0	Driving	1.0	4.0	ndd	first	split_2	A	1	10	
driver4	2017-04-01 11:33:00	2017-04-01 11:45:00	12.0	Other	1.0	4.0	ndd	first	split_2	A	1	10	
driver4	2017-04-01 11:45:00	2017-04-01 11:49:00	4.0	Driving	1.0	4.0	ndd	first	split_2	A	1	10	
driver4	2017-04-01 11:49:00	2017-04-01 11:51:00	2.0	Other	1.0	4.0	ndd	first	split_2	A	1	10	
driver4	2017-04-01 11:51:00	2017-04-01 11:54:00	3.0	Driving	1.0	4.0	ndd	first	split_2	A	1	10	
driver4	2017-04-01 11:54:00	2017-04-01 14:17:00	143.0	Break	1.0	4.0	ndd	first	split_2	B_T3	1	10	
driver4	2017-04-01 14:17:00	2017-04-01 14:20:00	3.0	Driving	1.0	4.0	ndd	second	uninterrupted	A	1	10	
driver4	2017-04-01 14:20:00	2017-04-01 14:28:00	8.0	Other	1.0	4.0	ndd	second	uninterrupted	A	1	10	
driver4	2017-04-01 14:28:00	2017-04-01 18:09:00	221.0	Break	1.0	4.0	ndd	second	uninterrupted	DR_T3	1	10	
driver5	2017-02-01 20:01:00	2017-02-01 20:12:00	11.0	Driving	1.0	2.0	ndd	first	split_1	A	1	10	
driver5	2017-02-01 20:12:00	2017-02-01 20:19:00	7.0	Other	1.0	2.0	ndd	first	split_1	A	1	10	
driver5	2017-02-01 20:19:00	2017-02-01 20:27:00	8.0	Driving	1.0	2.0	ndd	first	split_1	A	1	10	
driver5	2017-02-01 20:27:00	2017-02-01 20:39:00	12.0	Break	1.0	2.0	ndd	first	split_1	B_T0	1	10	
