Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-04-01 09:25:00	2017-04-01 09:29:00	4.0	Driving	1.0	3.0	edd	first	split_1	A	1	16	
driver1	2017-04-01 09:29:00	2017-04-01 09:47:00	18.0	Break	1.0	3.0	edd	first	split_1	B_T2	1	16	
driver1	2017-04-01 09:47:00	2017-04-01 09:50:00	3.0	Driving	1.0	3.0	edd	first	split_2	A	1	16	
driver1	2017-04-01 09:50:00	2017-04-01 09:54:00	4.0	Other	1.0	3.0	edd	first	split_2	A	1	16	
driver1	2017-04-01 09:54:00	2017-04-01 11:07:00	73.0	Break	1.0	3.0	edd	first	split_2	B_T3	1	16	
driver1	2017-04-01 11:07:00	2017-04-01 15:22:00	255.0	Driving	1.0	3.0	edd	second	split_1	A	1	16	
driver1	2017-04-01 15:22:00	2017-04-01 15:47:00	25.0	Break	1.0	3.0	edd	second	split_1	B_T2	1	16	
driver1	2017-04-01 15:47:00	2017-04-01 15:50:00	3.0	Driving	1.0	3.0	edd	second	split_2	A	1	16	
driver1	2017-04-01 15:50:00	2017-04-01 16:49:00	59.0	Break	1.0	3.0	edd	second	split_2	B_T3	1	16	
driver1	2017-04-01 16:49:00	2017-04-01 21:11:00	262.0	Driving	1.0	3.0	edd	third	uninterrupted	A	1	16	
driver1	2017-04-01 21:11:00	2017-04-01 21:13:00	2.0	Other	1.0	3.0	edd	third	uninterrupted	A	1	16	
driver1	2017-04-01 21:13:00	2017-05-01 06:21:00	548.0	Break	1.0	3.0	edd	third	uninterrupted	DR_T2	1	16	
driver5	2017-07-01 08:15:00	2017-07-01 11:05:00	170.0	Driving	2.0	7.0	edd	first	split_1	A	1	16	
driver5	2017-07-01 11:05:00	2017-07-01 11:33:00	28.0	Break	2.0	7.0	edd	first	split_1	B_T2	1	16	
driver5	2017-07-01 11:33:00	2017-07-01 12:41:00	68.0	Driving	2.0	7.0	edd	first	split_2	A	1	16	
driver5	2017-07-01 12:41:00	2017-07-01 13:15:00	34.0	Break	2.0	7.0	edd	first	split_2	B_T3	1	16	
driver5	2017-07-01 13:15:00	2017-07-01 16:15:00	180.0	Driving	2.0	7.0	edd	second	uninterrupted	A	1	16	
driver5	2017-07-01 16:15:00	2017-07-01 17:01:00	46.0	Break	2.0	7.0	edd	second	uninterrupted	B_T1	1	16	
driver5	2017-07-01 17:01:00	2017-07-01 19:59:00	178.0	Driving	2.0	7.0	edd	third	uninterrupted	A	1	16	
driver5	2017-07-01 19:59:00	2017-08-01 05:45:00	586.0	Break	2.0	7.0	edd	third	uninterrupted	DR_T2	1	16	
driver5	2017-01-13 05:30:00	2017-01-13 05:31:00	1.0	Driving	3.0	12.0	edd	first	split_1	A	1	16	
