Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver4	2017-01-13 14:32:00	2017-01-13 18:15:00	223.0	Driving	3.0	14.0	ndd	first	uninterrupted	A	1	0	
driver4	2017-01-13 18:15:00	2017-01-13 19:01:00	46.0	Break	3.0	14.0	ndd	first	uninterrupted	B_T1	1	0	
driver4	2017-01-13 19:01:00	2017-01-13 21:38:00	157.0	Driving	3.0	14.0	ndd	second	uninterrupted	A	1	0	
driver4	2017-01-13 21:38:00	2017-01-13 21:39:00	1.0	Other	3.0	14.0	ndd	second	uninterrupted	A	1	0	
driver4	2017-01-13 21:39:00	2017-01-14 07:00:00	561.0	Break	3.0	14.0	ndd	second	uninterrupted	DR_T2	1	0	
driver21	2017-05-01 04:57:00	2017-05-01 09:14:00	257.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	0	
driver21	2017-05-01 09:14:00	2017-05-01 09:59:00	45.0	Break	2.0	6.0	ndd	first	uninterrupted	B_T1	1	0	
driver21	2017-05-01 09:59:00	2017-05-01 14:10:00	251.0	Driving	2.0	6.0	ndd	second	uninterrupted	A	1	0	
driver21	2017-05-01 14:10:00	2017-05-01 23:20:00	550.0	Break	2.0	6.0	ndd	second	uninterrupted	DR_T2	1	0	
driver36	2017-08-01 13:10:00	2017-08-01 17:32:00	262.0	Driving	1.0	5.0	ndd	first	uninterrupted	A	1	0	
driver36	2017-08-01 17:32:00	2017-08-01 18:19:00	47.0	Break	1.0	5.0	ndd	first	uninterrupted	B_T1	1	0	
driver36	2017-08-01 18:19:00	2017-08-01 22:33:00	254.0	Driving	1.0	5.0	ndd	second	uninterrupted	A	1	0	
driver36	2017-08-01 22:33:00	2017-09-01 07:35:00	542.0	Break	1.0	5.0	ndd	second	uninterrupted	DR_T2	1	0	
driver38	2017-11-01 18:40:00	2017-11-01 21:11:00	151.0	Driving	3.0	9.0	ndd	first	uninterrupted	A	1	0	
driver38	2017-11-01 21:11:00	2017-11-01 22:17:00	66.0	Break	3.0	9.0	ndd	first	uninterrupted	B_T1	1	0	
driver38	2017-11-01 22:17:00	2017-11-01 22:25:00	8.0	Driving	3.0	9.0	ndd	second	uninterrupted	A	1	0	
driver38	2017-11-01 22:25:00	2017-12-01 07:27:00	542.0	Break	3.0	9.0	ndd	second	uninterrupted	DR_T2	1	0	
driver47	2017-06-01 11:18:00	2017-06-01 11:23:00	5.0	Other	2.0	4.0	ndd	first	uninterrupted	A	1	0	
driver47	2017-06-01 11:23:00	2017-06-01 14:21:00	178.0	Driving	2.0	4.0	ndd	first	uninterrupted	A	1	0	
driver47	2017-06-01 14:21:00	2017-06-01 14:24:00	3.0	Break	2.0	4.0	ndd	first	uninterrupted	B_T0	1	0	
driver47	2017-06-01 14:24:00	2017-06-01 15:28:00	64.0	Driving	2.0	4.0	ndd	first	uninterrupted	A	1	0	
driver47	2017-06-01 15:28:00	2017-06-01 16:17:00	49.0	Break	2.0	4.0	ndd	first	uninterrupted	B_T1	1	0	
driver47	2017-06-01 16:17:00	2017-06-01 20:09:00	232.0	Driving	2.0	4.0	ndd	second	uninterrupted	A	1	0	
driver47	2017-06-01 20:09:00	2017-07-01 05:20:00	551.0	Break	2.0	4.0	ndd	second	uninterrupted	DR_T2	1	0	
driver50	2017-02-01 17:46:00	2017-02-01 22:03:00	257.0	Driving	1.0	1.0	ndd	first	uninterrupted	A	1	0	
driver50	2017-02-01 22:03:00	2017-02-01 22:53:00	50.0	Break	1.0	1.0	ndd	first	uninterrupted	B_T1	1	0	
driver50	2017-02-01 22:53:00	2017-03-01 02:59:00	246.0	Driving	1.0	1.0	ndd	second	uninterrupted	A	1	0	
driver50	2017-03-01 02:59:00	2017-03-01 12:01:00	542.0	Break	1.0	1.0	ndd	second	uninterrupted	DR_T2	1	0	
driver50	2017-01-14 02:53:00	2017-01-14 02:55:00	2.0	Driving	2.0	11.0	none	none	none	A	0	0	
driver50	2017-01-14 02:55:00	2017-01-14 03:22:00	27.0	Break	2.0	11.0	none	none	none	none	0	0	
driver50	2017-01-14 03:22:00	2017-01-14 06:29:00	187.0	Driving	2.0	11.0	ndd	first	split_1	A	1	0	
driver50	2017-01-14 06:29:00	2017-01-14 06:49:00	20.0	Break	2.0	11.0	ndd	first	split_1	B_T2	1	0	
driver50	2017-01-14 06:49:00	2017-01-14 08:05:00	76.0	Driving	2.0	11.0	ndd	first	split_2	A	1	0	
driver50	2017-01-14 08:05:00	2017-01-14 08:36:00	31.0	Break	2.0	11.0	ndd	first	split_2	B_T3	1	0	
driver50	2017-01-14 08:36:00	2017-01-14 12:27:00	231.0	Driving	2.0	11.0	ndd	second	uninterrupted	A	1	0	
driver50	2017-01-14 12:27:00	2017-01-14 21:40:00	553.0	Break	2.0	11.0	ndd	second	uninterrupted	DR_T2	1	0	
driver74	2017-06-01 08:25:00	2017-06-01 12:45:00	260.0	Driving	1.0	4.0	none	none	uninterrupted	A	0	0	
driver74	2017-06-01 12:45:00	2017-06-01 13:32:00	47.0	Break	1.0	4.0	none	none	uninterrupted	B_T1	0	0	
driver74	2017-06-01 13:32:00	2017-06-01 17:55:00	263.0	Driving	1.0	4.0	ndd	first	uninterrupted	A	1	0	
driver74	2017-06-01 17:55:00	2017-06-01 18:42:00	47.0	Break	1.0	4.0	ndd	first	uninterrupted	B_T1	1	0	
driver74	2017-06-01 18:42:00	2017-06-01 19:56:00	74.0	Driving	1.0	4.0	ndd	second	uninterrupted	A	1	0	
driver74	2017-06-01 19:56:00	2017-06-01 19:58:00	2.0	Other	1.0	4.0	ndd	second	uninterrupted	A	1	0	
driver74	2017-06-01 19:58:00	2017-06-01 20:02:00	4.0	Driving	1.0	4.0	ndd	second	uninterrupted	A	1	0	
driver74	2017-06-01 20:02:00	2017-07-01 05:38:00	576.0	Break	1.0	4.0	ndd	second	uninterrupted	DR_T2	1	0	
driver103	2017-06-01 11:11:00	2017-06-01 11:36:00	25.0	Driving	2.0	4.0	ndd	first	split_1	A	1	0	
driver103	2017-06-01 11:36:00	2017-06-01 12:12:00	36.0	Break	2.0	4.0	ndd	first	split_1	B_T2	1	0	
driver103	2017-06-01 12:12:00	2017-06-01 16:12:00	240.0	Driving	2.0	4.0	ndd	first	split_2	A	1	0	
driver103	2017-06-01 16:12:00	2017-06-01 16:58:00	46.0	Break	2.0	4.0	ndd	first	split_2	B_T3	1	0	
driver103	2017-06-01 16:58:00	2017-06-01 20:39:00	221.0	Driving	2.0	4.0	ndd	second	uninterrupted	A	1	0	
driver103	2017-06-01 20:39:00	2017-07-01 05:42:00	543.0	Break	2.0	4.0	ndd	second	uninterrupted	DR_T2	1	0	
driver111	2017-05-01 13:35:00	2017-05-01 16:06:00	151.0	Driving	1.0	4.0	ndd	first	uninterrupted	A	1	0	
driver111	2017-05-01 16:06:00	2017-05-01 16:11:00	5.0	Break	1.0	4.0	ndd	first	uninterrupted	B_T0	1	0	
driver111	2017-05-01 16:11:00	2017-05-01 17:03:00	52.0	Driving	1.0	4.0	ndd	first	uninterrupted	A	1	0	
