Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver3	2017-08-01 21:38:00	2017-12-01 04:17:00	4719.0	Break	2.0	5.0	ndd	unique	uninterrupted	WR_T1	1	1	
driver3	2017-01-15 20:28:00	2017-01-16 00:43:00	255.0	Driving	3.0	11.0	ndd	first	uninterrupted	A	1	1	
driver3	2017-01-16 00:43:00	2017-01-16 01:28:00	45.0	Sug-Break	3.0	11.0	ndd	first	uninterrupted	B_T1	1	1	
driver3	2017-01-16 01:28:00	2017-01-16 12:28:00	660.0	Sug-Break	3.0	11.0	ndd	second	uninterrupted	DR_T1	1	1	
driver13	2017-01-15 18:45:00	2017-01-15 18:52:00	7.0	Break	1.0	1.0	ndd	first	uninterrupted	B_T0	1	1	
driver13	2017-01-15 18:52:00	2017-01-15 18:53:00	1.0	Driving	1.0	1.0	ndd	first	uninterrupted	A	1	1	
driver13	2017-01-15 18:53:00	2017-01-15 18:54:00	1.0	Idle	1.0	1.0	ndd	first	uninterrupted	I	1	1	
driver13	2017-01-15 18:54:00	2017-01-15 18:56:00	2.0	Other	1.0	1.0	ndd	first	uninterrupted	A	1	1	
driver13	2017-01-15 18:56:00	2017-01-15 19:06:00	10.0	Driving	1.0	1.0	ndd	first	uninterrupted	A	1	1	
driver13	2017-01-15 19:06:00	2017-01-15 19:07:00	1.0	Other	1.0	1.0	ndd	first	uninterrupted	A	1	1	
driver13	2017-01-15 19:07:00	2017-01-15 19:52:00	45.0	Sug-Break	1.0	1.0	ndd	first	uninterrupted	B_T1	1	1	
driver13	2017-01-15 19:52:00	2017-01-16 06:52:00	660.0	Sug-Break	1.0	1.0	ndd	second	uninterrupted	DR_T1	1	1	
driver20	2017-06-01 10:52:00	2017-06-01 11:39:00	47.0	Driving	1.0	9.0	ndd	unique	uninterrupted	A	1	1	
driver20	2017-06-01 11:39:00	2017-09-01 10:02:00	4223.0	Break	1.0	9.0	ndd	unique	uninterrupted	WR_T1	1	1	
driver32	2017-01-15 22:26:00	2017-01-16 00:17:00	111.0	Driving	4.0	13.0	ndd	first	uninterrupted	A	1	1	
driver32	2017-01-16 00:17:00	2017-01-16 01:02:00	45.0	Sug-Break	4.0	13.0	ndd	first	uninterrupted	B_T1	1	1	
driver32	2017-01-16 01:02:00	2017-01-16 12:02:00	660.0	Sug-Break	4.0	13.0	ndd	second	uninterrupted	DR_T1	1	1	
driver53	2017-01-15 23:17:00	2017-01-16 00:06:00	49.0	Driving	3.0	11.0	ndd	first	uninterrupted	A	1	1	
driver53	2017-01-16 00:06:00	2017-01-16 00:51:00	45.0	Sug-Break	3.0	11.0	ndd	first	uninterrupted	B_T1	1	1	
driver53	2017-01-16 00:51:00	2017-01-16 11:51:00	660.0	Sug-Break	3.0	11.0	ndd	second	uninterrupted	DR_T1	1	1	
driver60	2017-07-01 05:30:00	2017-07-01 06:41:00	71.0	Driving	1.0	6.0	ndd	unique	uninterrupted	A	1	1	
driver60	2017-07-01 06:41:00	2017-09-01 07:32:00	2931.0	Break	1.0	6.0	ndd	unique	uninterrupted	WR_T1	1	1	
driver62	2017-04-01 05:59:00	2017-04-01 15:01:00	542.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T2	1	1	
driver64	2017-01-15 23:42:00	2017-01-15 23:44:00	2.0	Break	3.0	11.0	ndd	first	uninterrupted	B_T0	1	1	
driver64	2017-01-15 23:44:00	2017-01-16 03:47:00	243.0	Idle	3.0	11.0	ndd	first	uninterrupted	I	1	1	
driver64	2017-01-16 03:47:00	2017-01-16 04:32:00	45.0	Sug-Break	3.0	11.0	ndd	first	uninterrupted	B_T1	1	1	
driver64	2017-01-16 04:32:00	2017-01-16 15:32:00	660.0	Sug-Break	3.0	11.0	ndd	second	uninterrupted	DR_T1	1	1	
driver78	2017-01-01 15:42:00	2017-04-01 23:51:00	4809.0	Break	1.0	1.0	ndd	unique	uninterrupted	WR_T1	1	1	
driver78	2017-06-01 15:55:00	2017-10-01 23:51:00	6236.0	Break	2.0	2.0	ndd	unique	uninterrupted	WR_T1	1	1	
driver95	2017-03-01 01:47:00	2017-03-01 06:14:00	267.0	Driving	1.0	2.0	ndd	first	uninterrupted	A	1	1	
driver95	2017-03-01 06:14:00	2017-03-01 06:19:00	5.0	Break	1.0	2.0	ndd	first	uninterrupted	B_T0	1	1	
driver95	2017-03-01 06:19:00	2017-03-01 07:04:00	45.0	Sug-Break	1.0	2.0	ndd	first	uninterrupted	B_T1	1	1	
driver95	2017-03-01 07:04:00	2017-03-01 18:04:00	660.0	Sug-Break	1.0	2.0	ndd	second	uninterrupted	DR_T1	1	1	
driver96	2017-01-13 13:49:00	2017-01-13 14:21:00	32.0	Driving	2.0	12.0	ndd	unique	uninterrupted	A	1	1	
driver96	2017-01-13 14:21:00	2017-01-16 07:35:00	3914.0	Break	2.0	12.0	ndd	unique	uninterrupted	WR_T1	1	1	
driver102	2017-03-01 20:04:00	2017-05-01 17:32:00	2728.0	Break	1.0	1.0	ndd	unique	uninterrupted	WR_T1	1	1	
driver107	2017-01-15 22:46:00	2017-01-15 22:48:00	2.0	Break	4.0	13.0	ndd	first	uninterrupted	B_T0	1	1	
driver107	2017-01-15 22:48:00	2017-01-16 01:48:00	180.0	Idle	4.0	13.0	ndd	first	uninterrupted	I	1	1	
driver107	2017-01-16 01:48:00	2017-01-16 02:33:00	45.0	Sug-Break	4.0	13.0	ndd	first	uninterrupted	B_T1	1	1	
driver107	2017-01-16 02:33:00	2017-01-16 13:33:00	660.0	Sug-Break	4.0	13.0	ndd	second	uninterrupted	DR_T1	1	1	
driver109	2017-09-01 04:01:00	2017-09-01 05:06:00	65.0	Idle	3.0	6.0	ndd	first	uninterrupted	I	1	1	
driver109	2017-09-01 05:06:00	2017-09-01 05:10:00	4.0	Break	3.0	6.0	ndd	first	uninterrupted	B_T0	1	1	
driver109	2017-09-01 05:10:00	2017-09-01 05:12:00	2.0	Idle	3.0	6.0	ndd	first	uninterrupted	I	1	1	
driver109	2017-09-01 05:12:00	2017-09-01 06:08:00	56.0	Break	3.0	6.0	ndd	first	uninterrupted	B_T1	1	1	
driver109	2017-09-01 06:08:00	2017-09-01 06:11:00	3.0	Idle	3.0	6.0	ndd	second	uninterrupted	I	1	1	
driver109	2017-09-01 06:11:00	2017-09-01 09:47:00	216.0	Break	3.0	6.0	ndd	second	uninterrupted	DR_T3	1	1	
