Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver5	2017-02-01 11:19:00	2017-02-01 20:01:00	522.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver20	2017-01-01 12:40:00	2017-01-01 20:07:00	447.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver21	2017-01-01 09:47:00	2017-01-01 09:53:00	6.0	Driving	1.0	1.0	ndd	unique	uninterrupted	A	1	18	
driver21	2017-01-01 09:53:00	2017-01-01 10:00:00	7.0	Other	1.0	1.0	ndd	unique	uninterrupted	A	1	18	
driver21	2017-01-01 10:00:00	2017-01-01 15:21:00	321.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver26	2017-03-01 13:16:00	2017-03-01 17:02:00	226.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver46	2017-01-01 09:30:00	2017-01-01 14:26:00	296.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver70	2017-10-01 11:33:00	2017-10-01 11:35:00	2.0	Driving	2.0	7.0	ndd	unique	uninterrupted	A	1	18	
driver70	2017-10-01 11:35:00	2017-10-01 15:26:00	231.0	Break	2.0	7.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver73	2017-04-01 12:25:00	2017-04-01 16:19:00	234.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver86	2017-08-01 07:47:00	2017-08-01 07:51:00	4.0	Driving	3.0	5.0	ndd	unique	uninterrupted	A	1	18	
driver86	2017-08-01 07:51:00	2017-08-01 12:08:00	257.0	Break	3.0	5.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver89	2017-04-01 06:33:00	2017-04-01 07:59:00	86.0	Idle	1.0	2.0	ndd	unique	uninterrupted	I	1	18	
driver89	2017-04-01 07:59:00	2017-04-01 11:43:00	224.0	Break	1.0	2.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver89	2017-05-01 07:52:00	2017-05-01 08:17:00	25.0	Driving	1.0	4.0	ndd	unique	uninterrupted	A	1	18	
driver89	2017-05-01 08:17:00	2017-05-01 08:19:00	2.0	Other	1.0	4.0	ndd	unique	uninterrupted	A	1	18	
driver89	2017-05-01 08:19:00	2017-05-01 12:52:00	273.0	Break	1.0	4.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver96	2017-04-01 08:00:00	2017-04-01 16:56:00	536.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver96	2017-05-01 10:17:00	2017-05-01 14:20:00	243.0	Break	1.0	3.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver104	2017-09-01 07:45:00	2017-09-01 08:09:00	24.0	Other	2.0	4.0	ndd	unique	uninterrupted	A	1	18	
driver104	2017-09-01 09:06:00	2017-09-01 17:53:00	527.0	Break	2.0	4.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver118	2017-01-14 12:36:00	2017-01-14 13:09:00	33.0	Driving	4.0	14.0	ndd	unique	uninterrupted	A	1	18	
driver118	2017-01-14 13:09:00	2017-01-14 13:13:00	4.0	Other	4.0	14.0	ndd	unique	uninterrupted	A	1	18	
driver118	2017-01-14 13:13:00	2017-01-14 18:00:00	287.0	Break	4.0	14.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver120	2017-01-15 01:34:00	2017-01-15 01:54:00	20.0	Other	4.0	11.0	ndd	unique	uninterrupted	A	1	18	
driver120	2017-01-15 03:30:00	2017-01-15 08:22:00	292.0	Break	4.0	11.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver132	2017-08-01 11:01:00	2017-08-01 18:27:00	446.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver136	2017-04-01 16:03:00	2017-04-01 22:42:00	399.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver139	2017-04-01 16:42:00	2017-04-01 21:47:00	305.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver140	2017-04-01 09:05:00	2017-04-01 17:55:00	530.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver143	2017-06-01 09:10:00	2017-06-01 13:41:00	271.0	Break	2.0	5.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver184	2017-04-01 09:03:00	2017-04-01 17:55:00	532.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	18	
driver188	2017-01-15 01:34:00	2017-01-15 01:54:00	20.0	Idle	4.0	11.0	ndd	unique	uninterrupted	I	1	18	
driver188	2017-01-15 03:30:00	2017-01-15 08:22:00	292.0	Break	4.0	11.0	ndd	unique	uninterrupted	DR_T3	1	18	
