Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver9	2017-12-01 07:20:00	2017-12-01 10:04:00	164.0	Driving	3.0	10.0	edd	first	uninterrupted	A	1	9	
driver9	2017-12-01 10:04:00	2017-12-01 10:50:00	46.0	Break	3.0	10.0	edd	first	uninterrupted	B_T1	1	9	
driver9	2017-12-01 10:50:00	2017-12-01 14:57:00	247.0	Driving	3.0	10.0	edd	second	uninterrupted	A	1	9	
driver9	2017-12-01 14:57:00	2017-12-01 15:53:00	56.0	Break	3.0	10.0	edd	second	uninterrupted	B_T1	1	9	
driver9	2017-12-01 15:53:00	2017-12-01 18:39:00	166.0	Driving	3.0	10.0	edd	third	uninterrupted	A	1	9	
driver9	2017-12-01 18:39:00	2017-01-13 04:22:00	583.0	Break	3.0	10.0	edd	third	uninterrupted	DR_T2	1	9	
driver17	2017-01-13 08:00:00	2017-01-13 09:43:00	103.0	Driving	2.0	11.0	none	none	split_1	A	0	9	
driver17	2017-01-13 09:43:00	2017-01-13 10:03:00	20.0	Break	2.0	11.0	none	none	split_1	B_T2	0	9	
driver17	2017-01-13 10:03:00	2017-01-13 11:22:00	79.0	Driving	2.0	11.0	none	none	split_2	A	0	9	
driver17	2017-01-13 11:22:00	2017-01-13 11:25:00	3.0	Break	2.0	11.0	none	none	split_2	B_T0	0	9	
driver17	2017-01-13 11:25:00	2017-01-13 11:48:00	23.0	Driving	2.0	11.0	none	none	split_2	A	0	9	
driver17	2017-01-13 11:48:00	2017-01-13 11:52:00	4.0	Break	2.0	11.0	none	none	split_2	B_T0	0	9	
driver17	2017-01-13 11:52:00	2017-01-13 11:54:00	2.0	Driving	2.0	11.0	none	none	split_2	A	0	9	
driver17	2017-01-13 11:54:00	2017-01-13 12:33:00	39.0	Break	2.0	11.0	none	none	split_2	B_T3	0	9	
driver17	2017-01-13 12:33:00	2017-01-13 12:36:00	3.0	Driving	2.0	11.0	edd	first	uninterrupted	A	1	9	
driver17	2017-01-13 12:36:00	2017-01-13 14:29:00	113.0	Break	2.0	11.0	edd	first	uninterrupted	B_T1	1	9	
driver17	2017-01-13 14:29:00	2017-01-13 14:30:00	1.0	Driving	2.0	11.0	edd	second	split_1	A	1	9	
driver17	2017-01-13 14:30:00	2017-01-13 14:38:00	8.0	Break	2.0	11.0	edd	second	split_1	B_T0	1	9	
driver17	2017-01-13 14:38:00	2017-01-13 14:40:00	2.0	Other	2.0	11.0	edd	second	split_1	A	1	9	
driver17	2017-01-13 14:40:00	2017-01-13 16:25:00	105.0	Driving	2.0	11.0	edd	second	split_1	A	1	9	
driver17	2017-01-13 16:25:00	2017-01-13 16:41:00	16.0	Break	2.0	11.0	edd	second	split_1	B_T2	1	9	
driver17	2017-01-13 16:41:00	2017-01-13 18:22:00	101.0	Driving	2.0	11.0	edd	second	split_2	A	1	9	
driver17	2017-01-13 18:22:00	2017-01-13 18:28:00	6.0	Break	2.0	11.0	edd	second	split_2	B_T0	1	9	
driver17	2017-01-13 18:28:00	2017-01-13 18:29:00	1.0	Other	2.0	11.0	edd	second	split_2	A	1	9	
driver17	2017-01-13 18:29:00	2017-01-13 19:14:00	45.0	Break	2.0	11.0	edd	second	split_2	B_T3	1	9	
driver17	2017-01-13 19:14:00	2017-01-13 19:15:00	1.0	Driving	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:15:00	2017-01-13 19:16:00	1.0	Break	2.0	11.0	edd	third	uninterrupted	B_T0	1	9	
driver17	2017-01-13 19:16:00	2017-01-13 19:18:00	2.0	Other	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:18:00	2017-01-13 19:19:00	1.0	Driving	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:19:00	2017-01-13 19:21:00	2.0	Other	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:21:00	2017-01-13 19:22:00	1.0	Driving	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:22:00	2017-01-13 19:25:00	3.0	Other	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:25:00	2017-01-13 19:26:00	1.0	Driving	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:26:00	2017-01-13 19:29:00	3.0	Other	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:29:00	2017-01-13 19:35:00	6.0	Break	2.0	11.0	edd	third	uninterrupted	B_T0	1	9	
driver17	2017-01-13 19:35:00	2017-01-13 19:50:00	15.0	Driving	2.0	11.0	edd	third	uninterrupted	A	1	9	
driver17	2017-01-13 19:50:00	2017-01-16 08:46:00	3656.0	Break	2.0	11.0	edd	third	uninterrupted	WR_T1	1	9	
driver23	2017-02-01 07:31:00	2017-02-01 07:32:00	1.0	Other	1.0	3.0	none	none	none	A	0	9	
driver23	2017-02-01 07:32:00	2017-02-01 07:33:00	1.0	Driving	1.0	3.0	none	none	none	A	0	9	
driver23	2017-02-01 07:33:00	2017-02-01 07:39:00	6.0	Other	1.0	3.0	none	none	none	A	0	9	
driver23	2017-02-01 07:39:00	2017-02-01 07:58:00	19.0	Break	1.0	3.0	none	none	none	none	0	9	
driver23	2017-02-01 07:58:00	2017-02-01 08:03:00	5.0	Other	1.0	3.0	edd	first	split_1	A	1	9	
driver23	2017-02-01 08:03:00	2017-02-01 08:47:00	44.0	Driving	1.0	3.0	edd	first	split_1	A	1	9	
driver23	2017-02-01 08:47:00	2017-02-01 09:13:00	26.0	Break	1.0	3.0	edd	first	split_1	B_T2	1	9	
driver23	2017-02-01 09:13:00	2017-02-01 09:45:00	32.0	Driving	1.0	3.0	edd	first	split_2	A	1	9	
driver23	2017-02-01 09:45:00	2017-02-01 10:53:00	68.0	Break	1.0	3.0	edd	first	split_2	B_T3	1	9	
driver23	2017-02-01 10:53:00	2017-02-01 12:05:00	72.0	Driving	1.0	3.0	edd	second	split_1	A	1	9	
driver23	2017-02-01 12:05:00	2017-02-01 12:14:00	9.0	Break	1.0	3.0	edd	second	split_1	B_T0	1	9	
driver23	2017-02-01 12:14:00	2017-02-01 12:18:00	4.0	Driving	1.0	3.0	edd	second	split_1	A	1	9	
driver23	2017-02-01 12:18:00	2017-02-01 12:38:00	20.0	Break	1.0	3.0	edd	second	split_1	B_T2	1	9	
driver23	2017-02-01 12:38:00	2017-02-01 12:41:00	3.0	Driving	1.0	3.0	edd	second	split_2	A	1	9	
driver23	2017-02-01 12:41:00	2017-02-01 12:43:00	2.0	Other	1.0	3.0	edd	second	split_2	A	1	9	
driver23	2017-02-01 12:43:00	2017-02-01 13:14:00	31.0	Break	1.0	3.0	edd	second	split_2	B_T3	1	9	
driver23	2017-02-01 13:14:00	2017-02-01 13:17:00	3.0	Other	1.0	3.0	edd	third	uninterrupted	A	1	9	
driver23	2017-02-01 13:17:00	2017-02-01 13:19:00	2.0	Driving	1.0	3.0	edd	third	uninterrupted	A	1	9	
driver23	2017-02-01 13:19:00	2017-02-01 13:21:00	2.0	Other	1.0	3.0	edd	third	uninterrupted	A	1	9	
driver23	2017-02-01 13:21:00	2017-02-01 13:22:00	1.0	Driving	1.0	3.0	edd	third	uninterrupted	A	1	9	
driver23	2017-02-01 13:22:00	2017-02-01 17:52:00	270.0	Break	1.0	3.0	edd	third	uninterrupted	DR_T3	1	9	
driver43	2017-09-01 08:23:00	2017-09-01 08:34:00	11.0	Break	2.0	6.0	edd	first	uninterrupted	B_T0	1	9	
driver43	2017-09-01 08:34:00	2017-09-01 08:35:00	1.0	Driving	2.0	6.0	edd	first	uninterrupted	A	1	9	
driver43	2017-09-01 09:10:00	2017-09-01 09:12:00	2.0	Break	2.0	6.0	edd	first	uninterrupted	B_T0	1	9	
driver43	2017-09-01 09:34:00	2017-09-01 11:15:00	101.0	Break	2.0	6.0	edd	first	uninterrupted	B_T1	1	9	
driver43	2017-09-01 11:15:00	2017-09-01 11:21:00	6.0	Driving	2.0	6.0	edd	second	split_1	A	1	9	
driver43	2017-09-01 11:21:00	2017-09-01 11:30:00	9.0	Other	2.0	6.0	edd	second	split_1	A	1	9	
driver43	2017-09-01 11:30:00	2017-09-01 11:46:00	16.0	Break	2.0	6.0	edd	second	split_1	B_T2	1	9	
driver43	2017-09-01 11:46:00	2017-09-01 11:51:00	5.0	Driving	2.0	6.0	edd	second	split_2	A	1	9	
driver43	2017-09-01 11:51:00	2017-09-01 12:32:00	41.0	Break	2.0	6.0	edd	second	split_2	B_T3	1	9	
driver43	2017-09-01 12:32:00	2017-09-01 12:37:00	5.0	Driving	2.0	6.0	edd	third	uninterrupted	A	1	9	
driver43	2017-09-01 12:37:00	2017-09-01 12:40:00	3.0	Other	2.0	6.0	edd	third	uninterrupted	A	1	9	
driver43	2017-09-01 12:40:00	2017-09-01 12:53:00	13.0	Driving	2.0	6.0	edd	third	uninterrupted	A	1	9	
driver43	2017-09-01 12:53:00	2017-09-01 16:23:00	210.0	Break	2.0	6.0	edd	third	uninterrupted	DR_T3	1	9	
driver46	2017-10-01 07:58:00	2017-10-01 07:59:00	1.0	Driving	3.0	9.0	none	none	split_1	A	0	9	
driver46	2017-10-01 07:59:00	2017-10-01 08:02:00	3.0	Break	3.0	9.0	none	none	split_1	B_T0	0	9	
driver46	2017-10-01 08:02:00	2017-10-01 08:04:00	2.0	Driving	3.0	9.0	none	none	split_1	A	0	9	
driver46	2017-10-01 08:04:00	2017-10-01 08:24:00	20.0	Break	3.0	9.0	none	none	split_1	B_T2	0	9	
driver46	2017-10-01 08:24:00	2017-10-01 08:25:00	1.0	Driving	3.0	9.0	none	none	split_2	A	0	9	
driver46	2017-10-01 08:25:00	2017-10-01 09:04:00	39.0	Break	3.0	9.0	none	none	split_2	B_T3	0	9	
