Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-11-01 20:49:00	2017-11-01 20:50:00	1.0	Driving	2.0	10.0	none	none	uninterrupted	A	0	16	
driver1	2017-11-01 20:50:00	2017-11-01 20:52:00	2.0	Other	2.0	10.0	none	none	uninterrupted	A	0	16	
driver1	2017-11-01 20:52:00	2017-11-01 23:06:00	134.0	Driving	2.0	10.0	none	none	uninterrupted	A	0	16	
driver1	2017-11-01 23:06:00	2017-12-01 00:00:00	54.0	Break	2.0	10.0	none	none	uninterrupted	B_T1	0	16	
driver1	2017-12-01 00:00:00	2017-12-01 03:00:00	180.0	Driving	2.0	10.0	none	none	none	A	0	16	
driver1	2017-12-01 03:00:00	2017-12-01 03:02:00	2.0	Other	2.0	10.0	none	none	none	A	0	16	
driver1	2017-12-01 03:02:00	2017-12-01 03:03:00	1.0	Driving	2.0	10.0	none	none	none	A	0	16	
driver1	2017-12-01 03:03:00	2017-12-01 03:06:00	3.0	Other	2.0	10.0	none	none	none	A	0	16	
driver1	2017-12-01 03:06:00	2017-12-01 03:13:00	7.0	Driving	2.0	10.0	none	none	none	A	0	16	
driver1	2017-12-01 03:13:00	2017-12-01 03:17:00	4.0	Other	2.0	10.0	none	none	none	A	0	16	
driver1	2017-12-01 03:17:00	2017-12-01 06:30:00	193.0	Break	2.0	10.0	none	none	none	none	0	16	
driver1	2017-12-01 06:30:00	2017-12-01 06:33:00	3.0	Driving	2.0	10.0	ndd	unique	uninterrupted	A	1	16	
driver1	2017-12-01 06:33:00	2017-01-14 12:02:00	3209.0	Break	2.0	10.0	ndd	unique	uninterrupted	WR_T1	1	16	
driver6	2017-04-01 07:04:00	2017-04-01 07:05:00	1.0	Other	1.0	2.0	none	none	uninterrupted	A	0	16	
driver6	2017-04-01 07:05:00	2017-04-01 07:11:00	6.0	Driving	1.0	2.0	none	none	uninterrupted	A	0	16	
driver6	2017-04-01 07:11:00	2017-04-01 07:14:00	3.0	Other	1.0	2.0	none	none	uninterrupted	A	0	16	
driver6	2017-04-01 07:14:00	2017-04-01 07:15:00	1.0	Driving	1.0	2.0	none	none	uninterrupted	A	0	16	
driver6	2017-04-01 07:15:00	2017-04-01 07:19:00	4.0	Other	1.0	2.0	none	none	uninterrupted	A	0	16	
driver6	2017-04-01 07:19:00	2017-04-01 09:22:00	123.0	Break	1.0	2.0	none	none	uninterrupted	B_T1	0	16	
driver6	2017-04-01 09:22:00	2017-04-01 09:26:00	4.0	Other	1.0	2.0	none	none	none	A	0	16	
