Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver4	2017-11-01 10:05:00	2017-11-01 10:09:00	4.0	Other	2.0	12.0	ndd	unique	uninterrupted	A	1	22	
driver4	2017-11-01 10:09:00	2017-12-01 18:07:00	1918.0	Break	2.0	12.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver7	2017-01-01 17:49:00	2017-02-01 18:29:00	1480.0	Break	1.0	1.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver45	2017-08-01 22:06:00	2017-08-01 22:08:00	2.0	Driving	2.0	7.0	ndd	unique	uninterrupted	A	1	22	
driver45	2017-08-01 22:08:00	2017-10-01 18:19:00	2651.0	Break	2.0	7.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver50	2017-12-01 11:29:00	2017-12-01 11:53:00	24.0	Driving	1.0	10.0	ndd	unique	uninterrupted	A	1	22	
driver50	2017-12-01 11:53:00	2017-12-01 12:02:00	9.0	Break	1.0	10.0	ndd	unique	uninterrupted	B_T0	1	22	
driver50	2017-12-01 12:02:00	2017-12-01 12:04:00	2.0	Driving	1.0	10.0	ndd	unique	uninterrupted	A	1	22	
driver50	2017-12-01 12:04:00	2017-01-14 02:53:00	2329.0	Break	1.0	10.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver55	2017-08-01 02:02:00	2017-08-01 05:26:00	204.0	Driving	2.0	7.0	ndd	unique	uninterrupted	A	1	22	
driver55	2017-08-01 05:26:00	2017-09-01 08:05:00	1599.0	Break	2.0	7.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver63	2017-07-01 19:32:00	2017-09-01 06:56:00	2124.0	Break	1.0	1.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver79	2017-04-01 09:13:00	2017-05-01 11:13:00	1560.0	Break	1.0	1.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver88	2017-04-01 09:35:00	2017-05-01 14:57:00	1762.0	Break	1.0	1.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver90	2017-07-01 17:36:00	2017-07-01 18:30:00	54.0	Other	1.0	5.0	ndd	unique	uninterrupted	A	1	22	
driver90	2017-07-01 18:30:00	2017-07-01 18:41:00	11.0	Break	1.0	5.0	ndd	unique	uninterrupted	B_T0	1	22	
driver90	2017-07-01 20:27:00	2017-07-01 20:39:00	12.0	Other	1.0	5.0	ndd	unique	uninterrupted	A	1	22	
driver90	2017-07-01 20:39:00	2017-07-01 20:40:00	1.0	Driving	1.0	5.0	ndd	unique	uninterrupted	A	1	22	
driver90	2017-07-01 20:40:00	2017-09-01 15:10:00	2550.0	Break	1.0	5.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver94	2017-03-01 16:22:00	2017-04-01 16:55:00	1473.0	Break	1.0	1.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver97	2017-06-01 10:17:00	2017-07-01 12:43:00	1586.0	Break	1.0	1.0	ndd	unique	uninterrupted	WR_T2	1	22	
driver98	2017-01-01 00:04:00	2017-01-01 00:06:00	2.0	Other	1.0	1.0	ndd	unique	uninterrupted	A	1	22	
