Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver2	2017-10-01 11:47:00	2017-10-01 11:49:00	2.0	Driving	1.0	2.0	ndd	first	uninterrupted	A	1	1	
driver2	2017-10-01 11:49:00	2017-10-01 11:58:00	9.0	Other	1.0	2.0	ndd	first	uninterrupted	A	1	1	
driver2	2017-10-01 11:58:00	2017-10-01 14:21:00	143.0	Driving	1.0	2.0	ndd	first	uninterrupted	A	1	1	
driver2	2017-10-01 14:21:00	2017-10-01 14:24:00	3.0	Other	1.0	2.0	ndd	first	uninterrupted	A	1	1	
driver2	2017-10-01 14:24:00	2017-10-01 15:18:00	54.0	Break	1.0	2.0	ndd	first	uninterrupted	B_T1	1	1	
driver2	2017-10-01 15:18:00	2017-10-01 15:29:00	11.0	Driving	1.0	2.0	ndd	second	split_1	A	1	1	
driver2	2017-10-01 15:29:00	2017-10-01 16:07:00	38.0	Break	1.0	2.0	ndd	second	split_1	B_T2	1	1	
driver2	2017-10-01 16:07:00	2017-10-01 16:34:00	27.0	Driving	1.0	2.0	ndd	second	split_2	A	1	1	
driver2	2017-10-01 16:34:00	2017-10-01 19:54:00	200.0	Break	1.0	2.0	ndd	second	split_2	DR_T3	1	1	
driver3	2017-01-15 20:28:00	2017-01-16 00:43:00	255.0	Driving	3.0	11.0	ndd	first	uninterrupted	A	1	1	
driver3	2017-01-16 00:43:00	2017-01-16 01:28:00	45.0	Sug-Break	3.0	11.0	ndd	first	uninterrupted	B_T1	1	1	
driver3	2017-01-16 01:28:00	2017-01-16 12:28:00	660.0	Sug-Break	3.0	11.0	ndd	second	uninterrupted	DR_T1	1	1	
driver4	2017-10-01 15:45:00	2017-10-01 16:02:00	17.0	Driving	2.0	11.0	ndd	first	uninterrupted	A	1	1	
driver4	2017-10-01 16:02:00	2017-10-01 16:14:00	12.0	Other	2.0	11.0	ndd	first	uninterrupted	A	1	1	
driver4	2017-10-01 16:14:00	2017-10-01 16:16:00	2.0	Driving	2.0	11.0	ndd	first	uninterrupted	A	1	1	
driver4	2017-10-01 16:16:00	2017-10-01 16:19:00	3.0	Other	2.0	11.0	ndd	first	uninterrupted	A	1	1	
driver4	2017-10-01 16:19:00	2017-10-01 19:07:00	168.0	Break	2.0	11.0	ndd	first	uninterrupted	B_T1	1	1	
driver4	2017-10-01 19:07:00	2017-10-01 19:08:00	1.0	Driving	2.0	11.0	ndd	second	split_1	A	1	1	
driver4	2017-10-01 19:08:00	2017-10-01 19:11:00	3.0	Other	2.0	11.0	ndd	second	split_1	A	1	1	
driver4	2017-10-01 19:11:00	2017-10-01 19:13:00	2.0	Driving	2.0	11.0	ndd	second	split_1	A	1	1	
driver4	2017-10-01 19:13:00	2017-10-01 21:13:00	120.0	Break	2.0	11.0	ndd	second	split_1	B_T2	1	1	
driver4	2017-10-01 21:13:00	2017-10-01 22:01:00	48.0	Driving	2.0	11.0	ndd	second	split_2	A	1	1	
driver4	2017-10-01 22:01:00	2017-11-01 10:05:00	724.0	Break	2.0	11.0	ndd	second	split_2	DR_T1	1	1	
driver5	2017-12-01 08:20:00	2017-12-01 11:14:00	174.0	Driving	3.0	11.0	ndd	first	uninterrupted	A	1	1	
driver5	2017-12-01 11:14:00	2017-12-01 11:16:00	2.0	Other	3.0	11.0	ndd	first	uninterrupted	A	1	1	
driver5	2017-12-01 11:16:00	2017-12-01 12:46:00	90.0	Driving	3.0	11.0	ndd	first	uninterrupted	A	1	1	
driver5	2017-12-01 12:46:00	2017-12-01 13:46:00	60.0	Break	3.0	11.0	ndd	first	uninterrupted	B_T1	1	1	
driver5	2017-12-01 13:46:00	2017-12-01 16:47:00	181.0	Driving	3.0	11.0	ndd	second	split_1	A	1	1	
driver5	2017-12-01 16:47:00	2017-12-01 17:05:00	18.0	Break	3.0	11.0	ndd	second	split_1	B_T2	1	1	
driver5	2017-12-01 17:05:00	2017-12-01 18:28:00	83.0	Driving	3.0	11.0	ndd	second	split_2	A	1	1	
driver5	2017-12-01 18:28:00	2017-01-13 05:30:00	662.0	Break	3.0	11.0	ndd	second	split_2	DR_T1	1	1	
driver6	2017-09-01 18:06:00	2017-09-01 19:04:00	58.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	1	
driver6	2017-09-01 19:04:00	2017-09-01 19:08:00	4.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	1	
driver6	2017-09-01 19:08:00	2017-09-01 19:10:00	2.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	1	
driver6	2017-09-01 19:10:00	2017-09-01 19:19:00	9.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	1	
