Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-11-01 17:19:00	2017-11-01 17:24:00	5.0	Driving	2.0	9.0	ndd	unique	split_1	A	1	6	
driver1	2017-11-01 17:24:00	2017-11-01 17:41:00	17.0	Break	2.0	9.0	ndd	unique	split_1	B_T2	1	6	
driver1	2017-11-01 17:41:00	2017-11-01 17:46:00	5.0	Driving	2.0	9.0	ndd	unique	split_2	A	1	6	
driver1	2017-11-01 17:46:00	2017-11-01 20:49:00	183.0	Break	2.0	9.0	ndd	unique	split_2	DR_T3	1	6	
driver3	2017-01-15 07:55:00	2017-01-15 08:46:00	51.0	Driving	3.0	10.0	ndd	unique	split_1	A	1	6	
driver3	2017-01-15 08:46:00	2017-01-15 09:12:00	26.0	Break	3.0	10.0	ndd	unique	split_1	B_T2	1	6	
driver3	2017-01-15 09:12:00	2017-01-15 10:33:00	81.0	Driving	3.0	10.0	ndd	unique	split_2	A	1	6	
driver3	2017-01-15 10:33:00	2017-01-15 20:28:00	595.0	Break	3.0	10.0	ndd	unique	split_2	DR_T4	1	6	
driver4	2017-03-01 06:00:00	2017-03-01 06:06:00	6.0	Other	1.0	2.0	ndd	unique	split_1	A	1	6	
driver4	2017-03-01 06:06:00	2017-03-01 06:08:00	2.0	Driving	1.0	2.0	ndd	unique	split_1	A	1	6	
driver4	2017-03-01 06:08:00	2017-03-01 06:18:00	10.0	Other	1.0	2.0	ndd	unique	split_1	A	1	6	
driver4	2017-03-01 06:18:00	2017-03-01 06:48:00	30.0	Break	1.0	2.0	ndd	unique	split_1	B_T2	1	6	
driver4	2017-03-01 06:48:00	2017-03-01 06:49:00	1.0	Other	1.0	2.0	ndd	unique	split_2	A	1	6	
driver4	2017-03-01 06:49:00	2017-03-01 06:50:00	1.0	Driving	1.0	2.0	ndd	unique	split_2	A	1	6	
driver4	2017-03-01 06:50:00	2017-03-01 06:53:00	3.0	Other	1.0	2.0	ndd	unique	split_2	A	1	6	
driver4	2017-03-01 06:53:00	2017-03-01 16:32:00	579.0	Break	1.0	2.0	ndd	unique	split_2	DR_T4	1	6	
driver5	2017-04-01 10:47:00	2017-04-01 11:22:00	35.0	Driving	1.0	5.0	none	none	uninterrupted	A	0	6	
driver5	2017-04-01 11:22:00	2017-04-01 11:24:00	2.0	Other	1.0	5.0	none	none	uninterrupted	A	0	6	
driver5	2017-04-01 11:24:00	2017-04-01 11:27:00	3.0	Driving	1.0	5.0	none	none	uninterrupted	A	0	6	
driver5	2017-04-01 11:27:00	2017-04-01 11:38:00	11.0	Break	1.0	5.0	none	none	uninterrupted	B_T0	0	6	
driver5	2017-04-01 11:38:00	2017-04-01 11:40:00	2.0	Driving	1.0	5.0	none	none	uninterrupted	A	0	6	
driver5	2017-04-01 11:40:00	2017-04-01 11:48:00	8.0	Break	1.0	5.0	none	none	uninterrupted	B_T0	0	6	
driver5	2017-04-01 11:48:00	2017-04-01 15:33:00	225.0	Driving	1.0	5.0	none	none	uninterrupted	A	0	6	
driver5	2017-04-01 15:33:00	2017-04-01 16:31:00	58.0	Break	1.0	5.0	none	none	uninterrupted	B_T1	0	6	
